x,y,y_salted_small,y_salted_medium,y_salted_large
2012.0,4024.0,4026.9056039638303,4009.705429360967,4064.08288979379
2013.0,4026.0,4021.819500540962,4032.424782530206,4014.693284288468
2014.0,4028.0,4030.324051054003,4047.089556459516,4052.3790581949756
2015.0,4030.0,4029.809890827924,4021.9668996144837,4072.9253270838
2016.0,4032.0,4028.9711827345586,4018.576553655421,4017.737778472068
2017.0,4034.0,4032.859085508947,4037.3313117491275,4031.4431379608873
2018.0,4036.0,4032.33027642894,4054.122603523769,4029.3084330556926
2019.0,4038.0,4035.0497785175903,4048.1218749196923,4074.930597440571
2020.0,4040.0,4039.6590684585703,4055.194565089631,4056.1640842114944
2021.0,4042.0,4037.4868993987157,4040.5469812636948,4020.459055237617
2022.0,4044.0,4047.440353267482,4055.4152772245516,3998.869816460946
2023.0,4046.0,4049.6409498589333,4056.51105142845,4038.9884077718793
2024.0,4048.0,4050.769404948354,4056.506451128798,4038.102902348758
2025.0,4050.0,4047.1866059473414,4031.0245294931174,4045.740990527316
2026.0,4052.0,4054.0282411532967,4070.6907913901437,4014.7650851878398
2027.0,4054.0,4049.6823854328545,4034.078227447691,4056.168722602263
2028.0,4056.0,4051.8548884421502,4056.5909994883737,4079.9245040843025
2029.0,4058.0,4060.0332426640234,4077.3083099644073,4031.4850728110964
2030.0,4060.0,4063.821405437216,4079.2126446304305,4100.448603758735
2031.0,4062.0,4062.791985987334,4081.2453062736804,4037.0974513546457
2032.0,4064.0,4066.764386995671,4074.1409112812,4086.4220581107056
2033.0,4066.0,4070.3487009356004,4047.4520155307714,4045.178570465759
2034.0,4068.0,4064.8367480059655,4049.313175115533,4064.4045411004477
2035.0,4070.0,4072.635007024299,4077.5439265843625,4113.92029975757
2036.0,4072.0,4075.134194115799,4061.7206080129263,4062.229482761943
2037.0,4074.0,4074.680800732741,4058.4596094513686,4029.0214633155556
2038.0,4076.0,4073.3521553047844,4087.5878452205216,4088.270871494111
2039.0,4078.0,4077.0977163986286,4085.2901801701355,4054.410039494049
2040.0,4080.0,4080.1010229660837,4098.800482746928,4083.743134696829
2041.0,4082.0,4082.0622001015877,4068.744321613241,4089.2662610036214
2042.0,4084.0,4081.0949962438162,4080.791117499118,4039.4183692726256
2043.0,4086.0,4083.711922370999,4087.551221322579,4095.709274179472
2044.0,4088.0,4088.8721834872977,4082.3261219249734,4097.852935677957
2045.0,4090.0,4088.976074470152,4084.7959109075423,4048.087308165921
2046.0,4092.0,4096.5339861053635,4079.6026531470475,4094.456121663915
2047.0,4094.0,4097.00047657085,4083.72283836795,4061.1577715077474
2048.0,4096.0,4095.337201618489,4099.0888792289425,4122.089194413941
2049.0,4098.0,4101.613718679535,4099.691679891884,4104.485270900433
2050.0,4100.0,4104.053407390407,4108.315322706675,4066.8734173508788
2051.0,4102.0,4098.165814546403,4121.857397220126,4076.485522389025
2052.0,4104.0,4103.641477558985,4093.4219430524217,4150.96728743606
2053.0,4106.0,4109.854909836772,4116.28206326311,4139.502120066881
2054.0,4108.0,4111.868755724942,4118.1293689045515,4110.641128988179
2055.0,4110.0,4107.983040359165,4091.4518810884565,4151.359665032294
2056.0,4112.0,4108.566403065899,4131.753906678796,4125.363056664247
2057.0,4114.0,4118.935087143831,4111.8269037508135,4136.666376771288
2058.0,4116.0,4118.810461470027,4114.119854190867,4122.083991449173
2059.0,4118.0,4118.886022164057,4113.726046166189,4138.855465936831
2060.0,4120.0,4122.671688933636,4112.30961294191,4095.677580566627
2061.0,4122.0,4125.984101694844,4133.553857095549,4171.107964988323
2062.0,4124.0,4121.557411089744,4117.077345999238,4084.698442250235
2063.0,4126.0,4122.049416081332,4108.491042696869,4128.878591240809
2064.0,4128.0,4131.454476660404,4133.7559032482,4105.350791224534
2065.0,4130.0,4129.529488543874,4116.0556674240615,4150.176536408249
2066.0,4132.0,4127.544573764956,4131.304604011819,4095.829024331187
2067.0,4134.0,4129.771486790314,4147.529145127962,4171.897898050909
2068.0,4136.0,4136.266145670614,4120.847669590866,4138.959156244453
2069.0,4138.0,4140.652926155263,4121.638385181469,4164.666651378619
2070.0,4140.0,4144.599114488675,4158.084845931292,4180.229547033455
2071.0,4142.0,4142.652052459635,4123.975574579185,4166.5550722748385
2072.0,4144.0,4140.40154341945,4148.13745626844,4118.683431088194
2073.0,4146.0,4144.77174247132,4163.677885533321,4132.897741085692
2074.0,4148.0,4146.376955222888,4161.919974275153,4133.523579086897
2075.0,4150.0,4154.936826969045,4155.513676077488,4178.799376328909
2076.0,4152.0,4156.636706003448,4164.569653109601,4194.358278259963
2077.0,4154.0,4152.988034752455,4140.737388924893,4189.916330946129
2078.0,4156.0,4152.876821100044,4162.769978109556,4148.442053044294
2079.0,4158.0,4159.963892335469,4156.265051746523,4191.152886641812
2080.0,4160.0,4164.539956537038,4142.288130860547,4155.616334463048
2081.0,4162.0,4161.606171648067,4165.643964495235,4190.9824662673955
2082.0,4164.0,4167.701391036011,4172.407508903952,4158.454068070677
2083.0,4166.0,4170.899982306557,4158.07655342247,4208.543593139685
2084.0,4168.0,4163.117599716271,4172.2440021434195,4199.815059987646
2085.0,4170.0,4167.76515137154,4158.917345996118,4162.271907865922
2086.0,4172.0,4168.315243603811,4156.634468949976,4187.020296405913
2087.0,4174.0,4169.893714643224,4156.476350491655,4171.850775220091
2088.0,4176.0,4178.779259819245,4187.1979735383975,4216.485536483494
2089.0,4178.0,4178.165488054658,4189.889662729428,4142.370120738859
2090.0,4180.0,4182.316875675825,4187.490239144017,4216.186582141826
2091.0,4182.0,4181.399861267488,4179.891599783845,4151.889058285723
2092.0,4184.0,4180.219236484139,4169.469599723026,4197.968090230791
2093.0,4186.0,4186.591008866101,4171.550042743396,4215.653620858638
2094.0,4188.0,4191.69714143698,4170.714013498926,4185.5987357582735
2095.0,4190.0,4192.743198163802,4172.790562452936,4215.014694368058
2096.0,4192.0,4190.609080046342,4176.2935346463255,4156.700485212231
2097.0,4194.0,4194.3341389832785,4186.593316417057,4243.048854327713
2098.0,4196.0,4198.199042406965,4193.606483701123,4202.2576794273555
2099.0,4198.0,4196.99243158503,4184.232322436758,4166.86948547485
2100.0,4200.0,4203.482918092252,4209.900707094936,4222.300118431366
2101.0,4202.0,4205.72896264012,4182.34739177799,4246.928162960993
2102.0,4204.0,4206.223874671215,4197.068965455754,4182.447479649864
2103.0,4206.0,4209.904147320888,4222.8775712507395,4192.984954227788
2104.0,4208.0,4211.870891983317,4192.450154814038,4206.13252409674
2105.0,4210.0,4208.779546731267,4221.199176979807,4205.0470996487675
2106.0,4212.0,4215.246322509363,4212.980852306473,4260.257018962162
2107.0,4214.0,4214.073689543932,4217.834240496461,4224.051277502435
2108.0,4216.0,4220.597390145223,4197.695048670552,4257.4841854383685
2109.0,4218.0,4218.341716716759,4230.834227267949,4253.446733982253
2110.0,4220.0,4221.40615537641,4224.209094795751,4181.979372485717
2111.0,4222.0,4219.494316297031,4211.782068674495,4259.612616449127
2112.0,4224.0,4219.209593009692,4241.774281622159,4193.758508750269
2113.0,4226.0,4226.474681946824,4225.050616135022,4190.139223682804
2114.0,4228.0,4227.83677647885,4239.426214172663,4262.411227914502
2115.0,4230.0,4230.4779490513165,4248.640515463787,4186.782442832929
2116.0,4232.0,4227.738173236169,4224.7787857515195,4267.28955659819
2117.0,4234.0,4231.4246036654,4221.102850560133,4210.1644001519035
2118.0,4236.0,4235.370939057028,4228.546193603828,4207.687975771816
2119.0,4238.0,4234.330269422968,4242.614733307197,4230.279540833719
2120.0,4240.0,4239.415823333684,4242.749547058018,4233.418913516987
2121.0,4242.0,4243.235408738645,4243.476936054249,4288.2496743114125
2122.0,4244.0,4239.531528784755,4256.97036434115,4209.778352734182
2123.0,4246.0,4247.29988310296,4228.774627761149,4266.667361578743
2124.0,4248.0,4243.590608516212,4256.522140083856,4208.406861986769
2125.0,4250.0,4250.20285234498,4236.6930506192175,4257.825109014194
2126.0,4252.0,4256.170389993488,4247.968254253703,4290.125839883064
2127.0,4254.0,4258.135714936821,4237.392346479302,4229.136457359975
2128.0,4256.0,4258.369973604492,4249.340363908434,4251.5498253767855
2129.0,4258.0,4256.296035228176,4251.177549123527,4214.539977500387
2130.0,4260.0,4256.760747784043,4252.401154449901,4214.162277715953
2131.0,4262.0,4259.088758485575,4245.083856344065,4219.501747721424
2132.0,4264.0,4266.017559049763,4249.419409964883,4273.551784900875
2133.0,4266.0,4265.266283866459,4276.441378161657,4298.696764622183
2134.0,4268.0,4265.17885972265,4273.628981171375,4314.532423211483
2135.0,4270.0,4268.383750588147,4275.370572909259,4231.293407639989
2136.0,4272.0,4274.7988116409415,4256.646799981271,4262.748194805516
2137.0,4274.0,4272.446511754053,4254.747269899119,4284.162973979299
2138.0,4276.0,4280.82810751145,4262.8238259886175,4248.856503783851
2139.0,4278.0,4277.063301314629,4269.597313853907,4271.902184594922
2140.0,4280.0,4278.832698841454,4274.367126544397,4232.206695232638
2141.0,4282.0,4280.214869657973,4276.143393503016,4321.340731203501
2142.0,4284.0,4288.163815693465,4266.046386841765,4277.721053176738
2143.0,4286.0,4286.671456767827,4266.213181816625,4252.696985168527
2144.0,4288.0,4292.55567046278,4307.704462970572,4324.029686756894
2145.0,4290.0,4287.754711674006,4292.1864709420215,4248.668671226318
2146.0,4292.0,4290.069667506233,4309.3243039275585,4280.326634481109
2147.0,4294.0,4292.495628809303,4312.242272045161,4293.864637845383
2148.0,4296.0,4298.640332633722,4309.134110627486,4262.359605352523
2149.0,4298.0,4300.088593451086,4290.8726631223535,4300.900112981002
2150.0,4300.0,4302.11665732014,4291.604216905989,4328.834300111781
2151.0,4302.0,4300.025277203433,4305.341424242123,4265.428693828162
2152.0,4304.0,4307.635133440681,4310.023161711573,4323.638572162386
2153.0,4306.0,4305.397231832895,4309.239849595266,4303.046079489323
2154.0,4308.0,4306.503109406646,4317.832192661639,4317.9409671868
2155.0,4310.0,4309.912685574698,4308.162547536251,4357.486265517808
2156.0,4312.0,4314.2026811176165,4293.617174938198,4291.599798186212
2157.0,4314.0,4313.355051295237,4322.800238373086,4346.391243140583
2158.0,4316.0,4318.429357288467,4305.549961862723,4293.577117527504
2159.0,4318.0,4319.035621038403,4308.807356963744,4341.158823463299
2160.0,4320.0,4318.633152567271,4300.45807991864,4285.268965117318
2161.0,4322.0,4320.6221515909665,4302.407557089364,4297.385411377683
2162.0,4324.0,4323.8032680374035,4338.27723781826,4343.858547719708
2163.0,4326.0,4322.263624188735,4321.982685299416,4347.084971952294
2164.0,4328.0,4323.2955677268,4331.476211587906,4290.929543108529
2165.0,4330.0,4332.728228513066,4329.358376144846,4291.482691631344
2166.0,4332.0,4335.5028663062485,4317.583193962607,4306.537159257269
2167.0,4334.0,4331.219129240379,4335.034825464968,4350.490249158976
2168.0,4336.0,4331.863540955149,4347.007227258402,4293.55682752311
2169.0,4338.0,4334.367187704507,4328.4724480667455,4312.145010030444
2170.0,4340.0,4335.939893262517,4343.132981863491,4310.184073684597
2171.0,4342.0,4342.701563818968,4341.361691163243,4310.951003533533
2172.0,4344.0,4344.513448586362,4331.7424344434585,4389.651221772758
2173.0,4346.0,4342.591891205477,4356.592244740537,4350.246203183729
2174.0,4348.0,4346.373216694759,4366.127994259732,4301.2016172994645
2175.0,4350.0,4350.5070364003295,4330.7718829331825,4370.9264509642235
2176.0,4352.0,4354.841772658471,4366.128902957018,4371.702093292517
2177.0,4354.0,4349.55668149431,4350.387184327175,4381.007393590942
2178.0,4356.0,4358.313580552301,4336.441389273981,4315.499021857707
2179.0,4358.0,4360.128166592287,4342.180066538582,4369.96502776087
2180.0,4360.0,4363.98471947671,4353.993512860732,4404.68930110514
2181.0,4362.0,4363.301029654508,4352.543370898784,4384.363948991546
2182.0,4364.0,4359.441265619897,4377.383201554633,4332.279969252256
2183.0,4366.0,4366.2580710913335,4368.598378307965,4381.198218065307
2184.0,4368.0,4364.347030849593,4384.172935899793,4367.080300360145
2185.0,4370.0,4366.600857605772,4379.36495773954,4370.3087951497
2186.0,4372.0,4375.725809591682,4354.412172487478,4397.878361869844
2187.0,4374.0,4378.14946968956,4357.703892767109,4423.317028700328
2188.0,4376.0,4379.458238925498,4370.689343530891,4402.706468877396
2189.0,4378.0,4375.134789966265,4385.508574504238,4353.276438623444
2190.0,4380.0,4382.892010901266,4395.244257431547,4429.9420186467705
2191.0,4382.0,4377.694328158325,4373.332478138355,4344.683345324561
2192.0,4384.0,4387.773441396131,4381.519435528006,4425.703102721733
2193.0,4386.0,4387.120788784368,4383.017572380461,4349.026543417287
2194.0,4388.0,4384.019023886708,4388.69057443179,4406.502254580721
2195.0,4390.0,4389.591408939348,4374.069719793427,4416.560410367011
2196.0,4392.0,4396.722004342579,4410.262228793423,4438.373344500145
2197.0,4394.0,4397.174333760682,4402.01813708118,4443.7554733746
2198.0,4396.0,4395.889421762454,4398.190365713313,4410.580583545261
2199.0,4398.0,4402.158553499966,4384.679853778679,4409.653727330519
2200.0,4400.0,4398.981425493847,4388.018821365488,4361.387012746472
2201.0,4402.0,4397.422508578069,4399.384647566899,4408.308699796866
2202.0,4404.0,4404.722695539253,4393.387361792859,4438.972083246763
2203.0,4406.0,4401.22347285136,4404.434002089587,4362.2356820774885
2204.0,4408.0,4405.814919640374,4414.555188791784,4437.151137819523
2205.0,4410.0,4408.879061430803,4429.376968196234,4400.386550954103
2206.0,4412.0,4412.1327191743985,4409.230751563524,4393.708217455554
2207.0,4414.0,4418.091276576598,4413.46930374843,4379.084237596251
2208.0,4416.0,4412.360116074861,4428.3268651817625,4450.489801865228
2209.0,4418.0,4415.743705570835,4426.6976720084,4414.530293392822
2210.0,4420.0,4424.541305688153,4426.964772006758,4456.440210660673
2211.0,4422.0,4425.838923385305,4424.13083563886,4428.298097203994
2212.0,4424.0,4426.99258998808,4434.202174335587,4415.946600759598
2213.0,4426.0,4424.6346369157,4417.612499474379,4403.445037898747
2214.0,4428.0,4423.86004286519,4415.003740645491,4399.597345495473
2215.0,4430.0,4426.126229193782,4438.818548448221,4427.7577153502
2216.0,4432.0,4431.311767250697,4445.728506769759,4408.073885292021
2217.0,4434.0,4429.796438302061,4428.722683561187,4404.860553978955
2218.0,4436.0,4434.020183669165,4430.072170222458,4413.662831971641
2219.0,4438.0,4441.340022470289,4419.181746358235,4434.583621605229
2220.0,4440.0,4438.908084451766,4435.543920660167,4459.998696001897
2221.0,4442.0,4444.046252862478,4445.67307422835,4465.650538235178
2222.0,4444.0,4446.885444938098,4460.122423004012,4427.273182722198
2223.0,4446.0,4444.20248870111,4463.573947089751,4469.4005064159865
2224.0,4448.0,4449.869101137178,4463.044187775749,4426.356082373761
2225.0,4450.0,4453.62930782887,4445.525303915652,4459.325489678052
2226.0,4452.0,4452.225138297702,4470.425157134034,4466.085300718252
2227.0,4454.0,4458.976700346953,4450.501281084241,4422.547606890892
2228.0,4456.0,4453.968599263046,4442.673197920591,4499.356298487362
2229.0,4458.0,4453.250570768734,4466.720570452257,4444.283796387782
2230.0,4460.0,4459.755145904594,4452.86065337194,4437.468801914051
2231.0,4462.0,4465.091780654008,4475.367895787498,4501.582875410091
2232.0,4464.0,4468.656525269479,4449.212455320753,4481.303128144514
2233.0,4466.0,4465.332528054697,4449.501889288406,4508.350225022542
2234.0,4468.0,4466.771822315106,4455.821894359932,4441.069295547844
2235.0,4470.0,4465.387103182827,4486.142145243103,4488.510550010118
2236.0,4472.0,4468.32896418204,4468.203208445732,4453.306369578282
2237.0,4474.0,4475.019777290595,4457.361018324982,4490.15053379699
2238.0,4476.0,4472.608989721393,4468.273126043495,4490.151748267041
2239.0,4478.0,4477.23938198395,4490.6376498155505,4481.11868583497
2240.0,4480.0,4478.906160111448,4490.142583129362,4438.232329914464
2241.0,4482.0,4479.609325342139,4476.520546418025,4459.765418580901
2242.0,4484.0,4481.040764519973,4486.390376049037,4485.371208879619
2243.0,4486.0,4485.58846013093,4483.923646376441,4495.645292714287
2244.0,4488.0,4486.482925814877,4496.352870198187,4536.111915940225
2245.0,4490.0,4487.931190935158,4485.656950272192,4479.876578852087
2246.0,4492.0,4493.833038034108,4504.843291215476,4511.23155264742
2247.0,4494.0,4492.3170593522855,4508.949320930654,4507.698733096812
2248.0,4496.0,4500.73961396536,4512.430966375552,4512.276702001516
2249.0,4498.0,4501.737111631327,4492.015758544333,4454.26220040641
2250.0,4500.0,4502.914008613644,4507.160413689185,4525.981133180923
2251.0,4502.0,4506.566702737258,4496.787183173183,4504.940071441626
2252.0,4504.0,4502.91314774374,4511.9427552411025,4542.419160315521
2253.0,4506.0,4507.375858459835,4502.7652390701005,4503.0186769371985
2254.0,4508.0,4505.089238800954,4500.752844679842,4488.057526706518
2255.0,4510.0,4505.386480827357,4494.97079723524,4518.492092007766
2256.0,4512.0,4514.4264412844195,4498.535034087131,4464.573988081945
2257.0,4514.0,4511.941864444462,4501.880375736794,4483.279947747894
2258.0,4516.0,4511.869296783156,4532.054076208894,4506.431820898587
2259.0,4518.0,4513.613278431777,4503.222539476918,4490.371754037751
2260.0,4520.0,4515.760862596346,4538.895415207144,4555.693265305607
2261.0,4522.0,4523.67957825216,4513.044179623173,4500.475334979143
2262.0,4524.0,4527.80810808348,4505.866550318248,4518.316223536571
2263.0,4526.0,4526.0715393599085,4515.437346912327,4521.449845175375
2264.0,4528.0,4525.830224748915,4541.998426675727,4540.038945246219
2265.0,4530.0,4531.709152558814,4547.998720510309,4528.311304261314
2266.0,4532.0,4533.767733697997,4520.388339532982,4485.686978068516
2267.0,4534.0,4534.057593169258,4515.108728581814,4528.5236671540315
2268.0,4536.0,4539.976117030394,4541.833855716114,4548.04199635556
2269.0,4538.0,4535.109787553852,4547.473554699741,4575.682110392625
2270.0,4540.0,4536.730360550281,4555.526154402094,4561.937930037491
2271.0,4542.0,4541.6380249298645,4528.453641087105,4520.045596307387
2272.0,4544.0,4539.753215543724,4541.321201805477,4577.5782284559
2273.0,4546.0,4546.055244230624,4558.264553855291,4505.608815551071
2274.0,4548.0,4545.170870061548,4556.983687384787,4511.718298192811
2275.0,4550.0,4545.54352204884,4565.313132087119,4577.882381285318
2276.0,4552.0,4549.909542748256,4534.3719009751785,4564.7867000758815
2277.0,4554.0,4556.0417519202865,4555.2314393636325,4525.075683165226
2278.0,4556.0,4558.583431280481,4562.247118664157,4570.621560517194
2279.0,4558.0,4555.379082274865,4572.475955060932,4607.187117698317
2280.0,4560.0,4557.390470931484,4541.068803352313,4548.607306857209
2281.0,4562.0,4558.281736528691,4550.92765411042,4525.277537851116
2282.0,4564.0,4561.523142064113,4556.972425542313,4606.8805688404545
2283.0,4566.0,4568.498424096225,4547.392702763273,4588.047807370018
2284.0,4568.0,4563.806594889976,4567.690207825996,4612.139987820154
2285.0,4570.0,4573.057493853694,4578.271494816611,4559.311105331469
2286.0,4572.0,4576.478817334877,4591.411944556414,4594.587345262557
2287.0,4574.0,4576.204891893199,4592.318293007325,4531.033506868667
2288.0,4576.0,4576.604426762855,4578.813549812461,4604.728742451506
2289.0,4578.0,4576.237143330612,4583.112765427866,4598.738024712241
2290.0,4580.0,4576.0356053568685,4566.400449254852,4627.194268736724
2291.0,4582.0,4584.943099813905,4569.740953347901,4604.091024813184
2292.0,4584.0,4585.165193080472,4602.991670174698,4591.349449244593
2293.0,4586.0,4584.250896840548,4583.7445013233255,4611.716600106006
2294.0,4588.0,4583.116187716512,4577.053824302782,4591.16665752663
2295.0,4590.0,4587.835014286239,4589.526190309261,4560.452256012446
2296.0,4592.0,4596.230842453576,4586.502396283599,4640.431214149536
2297.0,4594.0,4591.608876293652,4603.354650079952,4553.544035839639
2298.0,4596.0,4598.606900564198,4579.716218576811,4582.644995992983
2299.0,4598.0,4598.29112835386,4616.524504002967,4556.294168778578
2300.0,4600.0,4598.417703722353,4601.429972174933,4647.666837177161
2301.0,4602.0,4599.512426276308,4619.107876463218,4555.470293749346
2302.0,4604.0,4608.380188921967,4623.824380134541,4584.838401726393
2303.0,4606.0,4608.491829694133,4594.46194667403,4602.850572716011
2304.0,4608.0,4608.127054505136,4624.844713562246,4601.668679549473
2305.0,4610.0,4606.2690617921335,4617.993010595771,4639.539369221822
2306.0,4612.0,4616.617386644066,4605.240691160075,4630.609132576054
2307.0,4614.0,4611.286023290641,4597.752933299143,4650.506785434477
2308.0,4616.0,4618.898200076808,4615.1050308018985,4627.502058208006
2309.0,4618.0,4622.066900155252,4604.766932255401,4575.9832248690245
2310.0,4620.0,4619.415891501379,4611.239225827036,4653.321289160381
2311.0,4622.0,4624.49351723863,4607.445020661092,4652.115347408255
2312.0,4624.0,4623.173477216318,4619.313834010497,4596.179043309537
2313.0,4626.0,4622.197626866699,4631.271024619417,4635.338167400519
2314.0,4628.0,4631.932382615639,4639.711963387317,4579.515086413868
2315.0,4630.0,4631.724640496555,4640.825671782062,4599.353003115782
2316.0,4632.0,4629.55593850047,4632.719085889565,4662.121344018704
2317.0,4634.0,4634.037748996872,4649.091627235708,4669.973049247349
2318.0,4636.0,4633.76880937335,4626.2951211641575,4639.331396473308
2319.0,4638.0,4633.645004311194,4626.29136766744,4669.3961335723225
2320.0,4640.0,4639.939289270169,4656.356125915111,4686.40168794735
2321.0,4642.0,4644.006092781519,4628.9812402989,4689.1130923170995
2322.0,4644.0,4640.950450909112,4662.998362533072,4664.849516981638
2323.0,4646.0,4648.11528208872,4645.899702358019,4659.523925852012
2324.0,4648.0,4649.3759880512625,4663.48718631562,4621.248990761229
2325.0,4650.0,4651.31120407057,4660.652542296,4667.712785643691
2326.0,4652.0,4648.675433810968,4640.552451959073,4612.61440097729
2327.0,4654.0,4656.825330343819,4647.595440979075,4624.465541394258
2328.0,4656.0,4657.223240596808,4668.401324236337,4670.853257543502
2329.0,4658.0,4655.585515716811,4645.502585528236,4652.675739701736
2330.0,4660.0,4657.032663825504,4654.073756630205,4684.617902901619
2331.0,4662.0,4659.918927043989,4657.421810428055,4665.389602439143
2332.0,4664.0,4660.967950862559,4672.895817591368,4704.932052679973
2333.0,4666.0,4665.4738479512025,4682.519863485061,4699.938981174388
2334.0,4668.0,4672.090215558731,4657.776790462467,4631.861818766413
2335.0,4670.0,4668.66985721629,4659.098623329933,4650.391365430238
2336.0,4672.0,4674.1805200592635,4666.267891688466,4684.821091159692
2337.0,4674.0,4674.9020087968565,4684.072244514222,4692.83365391322
2338.0,4676.0,4677.14878882006,4679.348810125444,4706.368828343415
2339.0,4678.0,4679.522030737893,4694.169131616772,4674.164929076101
2340.0,4680.0,4677.283710424158,4673.903425799564,4667.027322898504
2341.0,4682.0,4683.096968776878,4663.469085978006,4655.903673755698
2342.0,4684.0,4683.534937071121,4688.233296502949,4681.12068965312
2343.0,4686.0,4690.745766041459,4690.487834504916,4689.254889436104
2344.0,4688.0,4684.246620225425,4687.557146692154,4676.233622688139
2345.0,4690.0,4693.463284906418,4670.13614277143,4689.008341762795
2346.0,4692.0,4687.076329552191,4674.451953491749,4682.891369854687
2347.0,4694.0,4695.589329889539,4690.141757012087,4662.863916974971
2348.0,4696.0,4699.925146585013,4687.176584031523,4688.670025562358
2349.0,4698.0,4695.141151422004,4710.937217943197,4704.054547349234
2350.0,4700.0,4695.356407811069,4715.727687666798,4680.306007296028
2351.0,4702.0,4703.1192781702275,4719.968063056842,4731.649677764987
2352.0,4704.0,4701.569135377425,4719.629906808526,4737.567189391215
2353.0,4706.0,4709.479659040598,4707.621794911003,4751.098635054067
2354.0,4708.0,4711.988360427236,4710.553808888247,4738.694950723498
2355.0,4710.0,4709.945088090579,4728.651130351243,4742.276640497436
2356.0,4712.0,4714.002752702583,4693.9555565644905,4745.08356939587
2357.0,4714.0,4711.754548223586,4720.573216096969,4671.827606086293
2358.0,4716.0,4717.478423481456,4713.487556445077,4694.425336312463
2359.0,4718.0,4722.713036954051,4723.952576912684,4677.6952853008415
2360.0,4720.0,4721.158433119369,4705.759407738962,4699.648575533704
2361.0,4722.0,4726.242943904047,4717.977273314107,4716.573804097623
2362.0,4724.0,4721.766095074751,4706.3288194719335,4714.381034816374
2363.0,4726.0,4722.631222945025,4721.948003327792,4678.203274129672
2364.0,4728.0,4727.006094871333,4715.1430054404855,4734.089730985006
2365.0,4730.0,4730.2382616542045,4727.226412303633,4706.036805478823
2366.0,4732.0,4731.233924884631,4734.977756992843,4691.1249438026025
2367.0,4734.0,4729.352088330177,4727.214554084392,4772.300215450264
2368.0,4736.0,4736.468135064196,4753.054235473686,4718.212684937891
2369.0,4738.0,4739.74668055936,4751.820029107835,4710.780765226911
2370.0,4740.0,4742.872120602642,4756.647840247082,4781.0160575406935
2371.0,4742.0,4742.290749327488,4738.733689117267,4735.179583767123
2372.0,4744.0,4741.647048580747,4760.209591409374,4759.678657332273
2373.0,4746.0,4746.452279568015,4732.216681190489,4760.344949657128
2374.0,4748.0,4750.363294228341,4755.743629593741,4721.166849080543
2375.0,4750.0,4752.8968968419285,4760.843896306284,4792.408535063625
2376.0,4752.0,4750.6163439058155,4750.74503375924,4709.074717292655
2377.0,4754.0,4752.071137468007,4753.039336349424,4779.449792769652
2378.0,4756.0,4751.120240530563,4739.095434182256,4761.614935328114
2379.0,4758.0,4761.524978967042,4751.898364501078,4782.928242623445
2380.0,4760.0,4755.136751468781,4759.510220155853,4788.998062701168
2381.0,4762.0,4762.435400107081,4771.730086975663,4781.300287626602
2382.0,4764.0,4759.764728521858,4752.375806038284,4721.446154056905
2383.0,4766.0,4767.361836723872,4765.352962939998,4788.964500394792
2384.0,4768.0,4769.958556455141,4777.428728342273,4812.776227890668
2385.0,4770.0,4769.5565203941815,4765.19609113459,4727.383076266139
2386.0,4772.0,4772.177859955505,4789.405622838215,4821.844556503057
2387.0,4774.0,4769.372910640776,4788.83017707759,4730.7703633120245
2388.0,4776.0,4779.857209085741,4763.604682494854,4726.120986199472
2389.0,4778.0,4775.512583094563,4761.18378123419,4789.423143560666
2390.0,4780.0,4775.082622441776,4794.690348809916,4765.158031991272
2391.0,4782.0,4780.417592503521,4766.274980518421,4811.329569442847
2392.0,4784.0,4781.223196891431,4765.864020324933,4794.564422528065
2393.0,4786.0,4787.287824503291,4780.063733257596,4822.310523702978
2394.0,4788.0,4789.136854437386,4806.909848647626,4817.056610579165
2395.0,4790.0,4785.5612514077575,4796.6388998932935,4780.231599278062
2396.0,4792.0,4792.888491961977,4783.176442137255,4770.951484373791
2397.0,4794.0,4796.663164778571,4780.40387519704,4776.826982084696
2398.0,4796.0,4798.719904111067,4777.217969373364,4808.723745254721
2399.0,4798.0,4799.175909568963,4779.598885237135,4766.886194273179
2400.0,4800.0,4795.920711521186,4783.911901116187,4810.564094807839
2401.0,4802.0,4803.914771795986,4798.154021244788,4847.897171670165
2402.0,4804.0,4808.988855040013,4801.090890043265,4807.759147671897
2403.0,4806.0,4803.673505626154,4824.637885512704,4811.077210854914
2404.0,4808.0,4804.352461564952,4813.143309279593,4856.627649851543
2405.0,4810.0,4808.423376552995,4794.460063970917,4767.858260704423
2406.0,4812.0,4810.360257586478,4826.096079949459,4810.085080996587
2407.0,4814.0,4815.6551293775965,4794.384331413041,4793.562748544785
2408.0,4816.0,4818.237159370516,4820.21493267165,4796.00156875721
2409.0,4818.0,4813.330269158285,4801.071426303042,4814.886590544071
2410.0,4820.0,4822.340892877827,4820.336486873642,4780.636224325113
2411.0,4822.0,4822.886567341367,4816.428079443238,4841.010448377603
2412.0,4824.0,4827.033960086291,4834.553772991179,4783.781301245545
2413.0,4826.0,4825.0965999742775,4815.000727763672,4814.2394651182185
2414.0,4828.0,4832.586170207924,4827.45742734918,4817.976562689752
2415.0,4830.0,4827.82495072392,4829.900633649551,4848.013974155378
2416.0,4832.0,4835.123237742556,4813.209052956839,4856.339990670269
2417.0,4834.0,4832.230821898544,4825.539891800106,4864.364635918478
