Start Value:1.0
End Value:200001.0
Interval:50.0
Fixed Side:204.0

variableSide,hypotenuse
69701.00,69701.30
69751.00,69751.30
69801.00,69801.30
69851.00,69851.30
69901.00,69901.30
69951.00,69951.30
70001.00,70001.30
70051.00,70051.30
70101.00,70101.30
70151.00,70151.30
70201.00,70201.30
70251.00,70251.30
70301.00,70301.30
70351.00,70351.30
70401.00,70401.30
70451.00,70451.30
70501.00,70501.30
70551.00,70551.29
70601.00,70601.29
70651.00,70651.29
70701.00,70701.29
70751.00,70751.29
70801.00,70801.29
70851.00,70851.29
70901.00,70901.29
70951.00,70951.29
71001.00,71001.29
71051.00,71051.29
71101.00,71101.29
71151.00,71151.29
71201.00,71201.29
71251.00,71251.29
71301.00,71301.29
71351.00,71351.29
71401.00,71401.29
71451.00,71451.29
71501.00,71501.29
71551.00,71551.29
71601.00,71601.29
71651.00,71651.29
71701.00,71701.29
71751.00,71751.29
71801.00,71801.29
71851.00,71851.29
71901.00,71901.29
71951.00,71951.29
72001.00,72001.29
72051.00,72051.29
72101.00,72101.29
72151.00,72151.29
72201.00,72201.29
72251.00,72251.29
72301.00,72301.29
72351.00,72351.29
72401.00,72401.29
72451.00,72451.29
72501.00,72501.29
72551.00,72551.29
72601.00,72601.29
72651.00,72651.29
72701.00,72701.29
72751.00,72751.29
72801.00,72801.29
72851.00,72851.29
72901.00,72901.29
72951.00,72951.29
73001.00,73001.29
73051.00,73051.28
73101.00,73101.28
73151.00,73151.28
73201.00,73201.28
73251.00,73251.28
73301.00,73301.28
73351.00,73351.28
73401.00,73401.28
73451.00,73451.28
73501.00,73501.28
73551.00,73551.28
73601.00,73601.28
73651.00,73651.28
73701.00,73701.28
73751.00,73751.28
73801.00,73801.28
73851.00,73851.28
73901.00,73901.28
73951.00,73951.28
74001.00,74001.28
74051.00,74051.28
74101.00,74101.28
74151.00,74151.28
74201.00,74201.28
74251.00,74251.28
74301.00,74301.28
74351.00,74351.28
74401.00,74401.28
74451.00,74451.28
74501.00,74501.28
74551.00,74551.28
74601.00,74601.28
74651.00,74651.28
74701.00,74701.28
74751.00,74751.28
74801.00,74801.28
74851.00,74851.28
74901.00,74901.28
74951.00,74951.28
75001.00,75001.28
75051.00,75051.28
75101.00,75101.28
75151.00,75151.28
75201.00,75201.28
75251.00,75251.28
75301.00,75301.28
75351.00,75351.28
75401.00,75401.28
75451.00,75451.28
75501.00,75501.28
75551.00,75551.28
75601.00,75601.28
75651.00,75651.28
75701.00,75701.27
75751.00,75751.27
75801.00,75801.27
75851.00,75851.27
75901.00,75901.27
75951.00,75951.27
76001.00,76001.27
76051.00,76051.27
76101.00,76101.27
76151.00,76151.27
76201.00,76201.27
76251.00,76251.27
76301.00,76301.27
76351.00,76351.27
76401.00,76401.27
76451.00,76451.27
76501.00,76501.27
76551.00,76551.27
76601.00,76601.27
76651.00,76651.27
76701.00,76701.27
76751.00,76751.27
76801.00,76801.27
76851.00,76851.27
76901.00,76901.27
76951.00,76951.27
77001.00,77001.27
77051.00,77051.27
77101.00,77101.27
77151.00,77151.27
77201.00,77201.27
77251.00,77251.27
77301.00,77301.27
77351.00,77351.27
77401.00,77401.27
77451.00,77451.27
77501.00,77501.27
77551.00,77551.27
77601.00,77601.27
77651.00,77651.27
77701.00,77701.27
77751.00,77751.27
77801.00,77801.27
77851.00,77851.27
77901.00,77901.27
77951.00,77951.27
78001.00,78001.27
78051.00,78051.27
78101.00,78101.27
78151.00,78151.27
78201.00,78201.27
78251.00,78251.27
78301.00,78301.27
78351.00,78351.27
78401.00,78401.27
78451.00,78451.27
78501.00,78501.27
78551.00,78551.26
78601.00,78601.26
78651.00,78651.26
78701.00,78701.26
78751.00,78751.26
78801.00,78801.26
78851.00,78851.26
78901.00,78901.26
78951.00,78951.26
79001.00,79001.26
79051.00,79051.26
79101.00,79101.26
79151.00,79151.26
79201.00,79201.26
79251.00,79251.26
79301.00,79301.26
79351.00,79351.26
79401.00,79401.26
79451.00,79451.26
79501.00,79501.26
79551.00,79551.26
79601.00,79601.26
79651.00,79651.26
79701.00,79701.26
79751.00,79751.26
79801.00,79801.26
79851.00,79851.26
79901.00,79901.26
79951.00,79951.26
80001.00,80001.26
80051.00,80051.26
80101.00,80101.26
80151.00,80151.26
80201.00,80201.26
80251.00,80251.26
80301.00,80301.26
80351.00,80351.26
80401.00,80401.26
80451.00,80451.26
80501.00,80501.26
80551.00,80551.26
80601.00,80601.26
80651.00,80651.26
80701.00,80701.26
80751.00,80751.26
80801.00,80801.26
80851.00,80851.26
80901.00,80901.26
80951.00,80951.26
81001.00,81001.26
81051.00,81051.26
81101.00,81101.26
81151.00,81151.26
81201.00,81201.26
81251.00,81251.26
81301.00,81301.26
81351.00,81351.26
81401.00,81401.26
81451.00,81451.26
81501.00,81501.26
81551.00,81551.26
81601.00,81601.25
81651.00,81651.25
81701.00,81701.25
81751.00,81751.25
81801.00,81801.25
81851.00,81851.25
81901.00,81901.25
81951.00,81951.25
82001.00,82001.25
82051.00,82051.25
82101.00,82101.25
82151.00,82151.25
82201.00,82201.25
82251.00,82251.25
82301.00,82301.25
82351.00,82351.25
82401.00,82401.25
82451.00,82451.25
82501.00,82501.25
82551.00,82551.25
82601.00,82601.25
82651.00,82651.25
82701.00,82701.25
82751.00,82751.25
82801.00,82801.25
82851.00,82851.25
82901.00,82901.25
82951.00,82951.25
83001.00,83001.25
83051.00,83051.25
83101.00,83101.25
83151.00,83151.25
83201.00,83201.25
83251.00,83251.25
83301.00,83301.25
83351.00,83351.25
83401.00,83401.25
83451.00,83451.25
83501.00,83501.25
83551.00,83551.25
83601.00,83601.25
83651.00,83651.25
83701.00,83701.25
83751.00,83751.25
83801.00,83801.25
83851.00,83851.25
83901.00,83901.25
83951.00,83951.25
84001.00,84001.25
84051.00,84051.25
84101.00,84101.25
84151.00,84151.25
84201.00,84201.25
84251.00,84251.25
84301.00,84301.25
84351.00,84351.25
84401.00,84401.25
84451.00,84451.25
84501.00,84501.25
84551.00,84551.25
84601.00,84601.25
84651.00,84651.25
84701.00,84701.25
84751.00,84751.25
84801.00,84801.25
84851.00,84851.25
84901.00,84901.25
84951.00,84951.24
85001.00,85001.24
85051.00,85051.24
85101.00,85101.24
85151.00,85151.24
85201.00,85201.24
85251.00,85251.24
85301.00,85301.24
85351.00,85351.24
85401.00,85401.24
85451.00,85451.24
85501.00,85501.24
85551.00,85551.24
85601.00,85601.24
85651.00,85651.24
85701.00,85701.24
85751.00,85751.24
85801.00,85801.24
85851.00,85851.24
85901.00,85901.24
85951.00,85951.24
86001.00,86001.24
86051.00,86051.24
86101.00,86101.24
86151.00,86151.24
86201.00,86201.24
86251.00,86251.24
86301.00,86301.24
86351.00,86351.24
86401.00,86401.24
86451.00,86451.24
86501.00,86501.24
86551.00,86551.24
86601.00,86601.24
86651.00,86651.24
86701.00,86701.24
86751.00,86751.24
86801.00,86801.24
86851.00,86851.24
86901.00,86901.24
86951.00,86951.24
87001.00,87001.24
87051.00,87051.24
87101.00,87101.24
87151.00,87151.24
87201.00,87201.24
87251.00,87251.24
87301.00,87301.24
87351.00,87351.24
87401.00,87401.24
87451.00,87451.24
87501.00,87501.24
87551.00,87551.24
87601.00,87601.24
87651.00,87651.24
87701.00,87701.24
87751.00,87751.24
87801.00,87801.24
87851.00,87851.24
87901.00,87901.24
87951.00,87951.24
88001.00,88001.24
88051.00,88051.24
88101.00,88101.24
88151.00,88151.24
88201.00,88201.24
88251.00,88251.24
88301.00,88301.24
88351.00,88351.24
88401.00,88401.24
88451.00,88451.24
88501.00,88501.24
88551.00,88551.23
88601.00,88601.23
88651.00,88651.23
88701.00,88701.23
88751.00,88751.23
88801.00,88801.23
88851.00,88851.23
88901.00,88901.23
88951.00,88951.23
89001.00,89001.23
89051.00,89051.23
89101.00,89101.23
89151.00,89151.23
89201.00,89201.23
89251.00,89251.23
89301.00,89301.23
89351.00,89351.23
89401.00,89401.23
89451.00,89451.23
89501.00,89501.23
89551.00,89551.23
89601.00,89601.23
89651.00,89651.23
89701.00,89701.23
89751.00,89751.23
89801.00,89801.23
89851.00,89851.23
89901.00,89901.23
89951.00,89951.23
90001.00,90001.23
90051.00,90051.23
90101.00,90101.23
90151.00,90151.23
90201.00,90201.23
90251.00,90251.23
90301.00,90301.23
90351.00,90351.23
90401.00,90401.23
90451.00,90451.23
90501.00,90501.23
90551.00,90551.23
90601.00,90601.23
90651.00,90651.23
90701.00,90701.23
90751.00,90751.23
90801.00,90801.23
90851.00,90851.23
90901.00,90901.23
90951.00,90951.23
91001.00,91001.23
91051.00,91051.23
91101.00,91101.23
91151.00,91151.23
91201.00,91201.23
91251.00,91251.23
91301.00,91301.23
91351.00,91351.23
91401.00,91401.23
91451.00,91451.23
91501.00,91501.23
91551.00,91551.23
91601.00,91601.23
91651.00,91651.23
91701.00,91701.23
91751.00,91751.23
91801.00,91801.23
91851.00,91851.23
91901.00,91901.23
91951.00,91951.23
92001.00,92001.23
92051.00,92051.23
92101.00,92101.23
92151.00,92151.23
92201.00,92201.23
92251.00,92251.23
92301.00,92301.23
92351.00,92351.23
92401.00,92401.23
92451.00,92451.23
92501.00,92501.22
92551.00,92551.22
92601.00,92601.22
92651.00,92651.22
92701.00,92701.22
92751.00,92751.22
92801.00,92801.22
92851.00,92851.22
92901.00,92901.22
92951.00,92951.22
93001.00,93001.22
93051.00,93051.22
93101.00,93101.22
93151.00,93151.22
93201.00,93201.22
93251.00,93251.22
93301.00,93301.22
93351.00,93351.22
93401.00,93401.22
93451.00,93451.22
93501.00,93501.22
93551.00,93551.22
93601.00,93601.22
93651.00,93651.22
93701.00,93701.22
93751.00,93751.22
93801.00,93801.22
93851.00,93851.22
93901.00,93901.22
93951.00,93951.22
94001.00,94001.22
94051.00,94051.22
94101.00,94101.22
94151.00,94151.22
94201.00,94201.22
94251.00,94251.22
94301.00,94301.22
94351.00,94351.22
94401.00,94401.22
94451.00,94451.22
94501.00,94501.22
94551.00,94551.22
94601.00,94601.22
94651.00,94651.22
94701.00,94701.22
94751.00,94751.22
94801.00,94801.22
94851.00,94851.22
94901.00,94901.22
94951.00,94951.22
95001.00,95001.22
95051.00,95051.22
95101.00,95101.22
95151.00,95151.22
95201.00,95201.22
95251.00,95251.22
95301.00,95301.22
95351.00,95351.22
95401.00,95401.22
95451.00,95451.22
95501.00,95501.22
95551.00,95551.22
95601.00,95601.22
95651.00,95651.22
95701.00,95701.22
95751.00,95751.22
95801.00,95801.22
95851.00,95851.22
95901.00,95901.22
95951.00,95951.22
96001.00,96001.22
96051.00,96051.22
96101.00,96101.22
96151.00,96151.22
96201.00,96201.22
96251.00,96251.22
96301.00,96301.22
96351.00,96351.22
96401.00,96401.22
96451.00,96451.22
96501.00,96501.22
96551.00,96551.22
96601.00,96601.22
96651.00,96651.22
96701.00,96701.22
96751.00,96751.22
96801.00,96801.21
96851.00,96851.21
96901.00,96901.21
96951.00,96951.21
97001.00,97001.21
97051.00,97051.21
97101.00,97101.21
97151.00,97151.21
97201.00,97201.21
97251.00,97251.21
97301.00,97301.21
97351.00,97351.21
97401.00,97401.21
97451.00,97451.21
97501.00,97501.21
97551.00,97551.21
97601.00,97601.21
97651.00,97651.21
97701.00,97701.21
97751.00,97751.21
97801.00,97801.21
97851.00,97851.21
97901.00,97901.21
97951.00,97951.21
98001.00,98001.21
98051.00,98051.21
98101.00,98101.21
98151.00,98151.21
98201.00,98201.21
98251.00,98251.21
98301.00,98301.21
98351.00,98351.21
98401.00,98401.21
98451.00,98451.21
98501.00,98501.21
98551.00,98551.21
98601.00,98601.21
98651.00,98651.21
98701.00,98701.21
98751.00,98751.21
98801.00,98801.21
98851.00,98851.21
98901.00,98901.21
98951.00,98951.21
99001.00,99001.21
99051.00,99051.21
99101.00,99101.21
99151.00,99151.21
99201.00,99201.21
99251.00,99251.21
99301.00,99301.21
99351.00,99351.21
99401.00,99401.21
99451.00,99451.21
99501.00,99501.21
99551.00,99551.21
99601.00,99601.21
99651.00,99651.21
99701.00,99701.21
99751.00,99751.21
99801.00,99801.21
99851.00,99851.21
99901.00,99901.21
99951.00,99951.21
100001.00,100001.21
100051.00,100051.21
100101.00,100101.21
100151.00,100151.21
100201.00,100201.21
100251.00,100251.21
100301.00,100301.21
100351.00,100351.21
100401.00,100401.21
100451.00,100451.21
100501.00,100501.21
100551.00,100551.21
100601.00,100601.21
100651.00,100651.21
100701.00,100701.21
100751.00,100751.21
100801.00,100801.21
100851.00,100851.21
100901.00,100901.21
100951.00,100951.21
101001.00,101001.21
101051.00,101051.21
101101.00,101101.21
101151.00,101151.21
101201.00,101201.21
101251.00,101251.21
101301.00,101301.21
101351.00,101351.21
101401.00,101401.21
101451.00,101451.21
101501.00,101501.21
101551.00,101551.20
101601.00,101601.20
101651.00,101651.20
101701.00,101701.20
101751.00,101751.20
101801.00,101801.20
101851.00,101851.20
101901.00,101901.20
101951.00,101951.20
102001.00,102001.20
102051.00,102051.20
102101.00,102101.20
102151.00,102151.20
102201.00,102201.20
102251.00,102251.20
102301.00,102301.20
102351.00,102351.20
102401.00,102401.20
102451.00,102451.20
102501.00,102501.20
102551.00,102551.20
102601.00,102601.20
102651.00,102651.20
102701.00,102701.20
102751.00,102751.20
102801.00,102801.20
102851.00,102851.20
102901.00,102901.20
102951.00,102951.20
103001.00,103001.20
103051.00,103051.20
103101.00,103101.20
103151.00,103151.20
103201.00,103201.20
103251.00,103251.20
103301.00,103301.20
103351.00,103351.20
103401.00,103401.20
103451.00,103451.20
103501.00,103501.20
103551.00,103551.20
103601.00,103601.20
103651.00,103651.20
103701.00,103701.20
103751.00,103751.20
103801.00,103801.20
103851.00,103851.20
103901.00,103901.20
103951.00,103951.20
104001.00,104001.20
104051.00,104051.20
104101.00,104101.20
104151.00,104151.20
104201.00,104201.20
104251.00,104251.20
104301.00,104301.20
104351.00,104351.20
104401.00,104401.20
104451.00,104451.20
104501.00,104501.20
104551.00,104551.20
104601.00,104601.20
104651.00,104651.20
104701.00,104701.20
104751.00,104751.20
104801.00,104801.20
104851.00,104851.20
104901.00,104901.20
104951.00,104951.20
105001.00,105001.20
105051.00,105051.20
105101.00,105101.20
105151.00,105151.20
105201.00,105201.20
105251.00,105251.20
105301.00,105301.20
105351.00,105351.20
105401.00,105401.20
105451.00,105451.20
105501.00,105501.20
105551.00,105551.20
105601.00,105601.20
105651.00,105651.20
105701.00,105701.20
105751.00,105751.20
105801.00,105801.20
105851.00,105851.20
105901.00,105901.20
105951.00,105951.20
106001.00,106001.20
106051.00,106051.20
106101.00,106101.20
106151.00,106151.20
106201.00,106201.20
106251.00,106251.20
106301.00,106301.20
106351.00,106351.20
106401.00,106401.20
106451.00,106451.20
106501.00,106501.20
106551.00,106551.20
106601.00,106601.20
106651.00,106651.20
106701.00,106701.20
106751.00,106751.19
106801.00,106801.19
106851.00,106851.19
106901.00,106901.19
106951.00,106951.19
107001.00,107001.19
107051.00,107051.19
107101.00,107101.19
107151.00,107151.19
107201.00,107201.19
107251.00,107251.19
107301.00,107301.19
107351.00,107351.19
107401.00,107401.19
107451.00,107451.19
107501.00,107501.19
107551.00,107551.19
107601.00,107601.19
107651.00,107651.19
107701.00,107701.19
107751.00,107751.19
107801.00,107801.19
107851.00,107851.19
107901.00,107901.19
107951.00,107951.19
108001.00,108001.19
108051.00,108051.19
108101.00,108101.19
108151.00,108151.19
108201.00,108201.19
108251.00,108251.19
108301.00,108301.19
108351.00,108351.19
108401.00,108401.19
108451.00,108451.19
108501.00,108501.19
108551.00,108551.19
108601.00,108601.19
108651.00,108651.19
108701.00,108701.19
108751.00,108751.19
108801.00,108801.19
108851.00,108851.19
108901.00,108901.19
108951.00,108951.19
109001.00,109001.19
109051.00,109051.19
109101.00,109101.19
109151.00,109151.19
109201.00,109201.19
109251.00,109251.19
109301.00,109301.19
109351.00,109351.19
109401.00,109401.19
109451.00,109451.19
109501.00,109501.19
109551.00,109551.19
109601.00,109601.19
109651.00,109651.19
109701.00,109701.19
109751.00,109751.19
109801.00,109801.19
109851.00,109851.19
109901.00,109901.19
109951.00,109951.19
110001.00,110001.19
110051.00,110051.19
110101.00,110101.19
110151.00,110151.19
110201.00,110201.19
110251.00,110251.19
110301.00,110301.19
110351.00,110351.19
110401.00,110401.19
110451.00,110451.19
110501.00,110501.19
110551.00,110551.19
110601.00,110601.19
110651.00,110651.19
110701.00,110701.19
110751.00,110751.19
110801.00,110801.19
110851.00,110851.19
110901.00,110901.19
110951.00,110951.19
111001.00,111001.19
111051.00,111051.19
111101.00,111101.19
111151.00,111151.19
111201.00,111201.19
111251.00,111251.19
111301.00,111301.19
111351.00,111351.19
111401.00,111401.19
111451.00,111451.19
111501.00,111501.19
111551.00,111551.19
111601.00,111601.19
111651.00,111651.19
111701.00,111701.19
111751.00,111751.19
111801.00,111801.19
111851.00,111851.19
111901.00,111901.19
111951.00,111951.19
112001.00,112001.19
112051.00,112051.19
112101.00,112101.19
112151.00,112151.19
112201.00,112201.19
112251.00,112251.19
112301.00,112301.19
112351.00,112351.19
112401.00,112401.19
112451.00,112451.19
112501.00,112501.18
112551.00,112551.18
112601.00,112601.18
112651.00,112651.18
112701.00,112701.18
112751.00,112751.18
112801.00,112801.18
112851.00,112851.18
112901.00,112901.18
112951.00,112951.18
113001.00,113001.18
113051.00,113051.18
113101.00,113101.18
113151.00,113151.18
113201.00,113201.18
113251.00,113251.18
113301.00,113301.18
113351.00,113351.18
113401.00,113401.18
113451.00,113451.18
113501.00,113501.18
113551.00,113551.18
113601.00,113601.18
113651.00,113651.18
113701.00,113701.18
113751.00,113751.18
113801.00,113801.18
113851.00,113851.18
113901.00,113901.18
113951.00,113951.18
114001.00,114001.18
114051.00,114051.18
114101.00,114101.18
114151.00,114151.18
114201.00,114201.18
114251.00,114251.18
114301.00,114301.18
114351.00,114351.18
114401.00,114401.18
114451.00,114451.18
114501.00,114501.18
114551.00,114551.18
114601.00,114601.18
114651.00,114651.18
114701.00,114701.18
114751.00,114751.18
114801.00,114801.18
114851.00,114851.18
114901.00,114901.18
114951.00,114951.18
115001.00,115001.18
115051.00,115051.18
115101.00,115101.18
115151.00,115151.18
115201.00,115201.18
115251.00,115251.18
115301.00,115301.18
115351.00,115351.18
115401.00,115401.18
115451.00,115451.18
115501.00,115501.18
115551.00,115551.18
115601.00,115601.18
115651.00,115651.18
115701.00,115701.18
115751.00,115751.18
115801.00,115801.18
115851.00,115851.18
115901.00,115901.18
115951.00,115951.18
116001.00,116001.18
116051.00,116051.18
116101.00,116101.18
116151.00,116151.18
116201.00,116201.18
116251.00,116251.18
116301.00,116301.18
116351.00,116351.18
116401.00,116401.18
116451.00,116451.18
116501.00,116501.18
116551.00,116551.18
116601.00,116601.18
116651.00,116651.18
116701.00,116701.18
116751.00,116751.18
116801.00,116801.18
116851.00,116851.18
116901.00,116901.18
116951.00,116951.18
117001.00,117001.18
117051.00,117051.18
117101.00,117101.18
117151.00,117151.18
117201.00,117201.18
117251.00,117251.18
117301.00,117301.18
117351.00,117351.18
117401.00,117401.18
117451.00,117451.18
117501.00,117501.18
117551.00,117551.18
117601.00,117601.18
117651.00,117651.18
117701.00,117701.18
117751.00,117751.18
117801.00,117801.18
117851.00,117851.18
117901.00,117901.18
117951.00,117951.18
118001.00,118001.18
118051.00,118051.18
118101.00,118101.18
118151.00,118151.18
118201.00,118201.18
118251.00,118251.18
118301.00,118301.18
118351.00,118351.18
118401.00,118401.18
118451.00,118451.18
118501.00,118501.18
118551.00,118551.18
118601.00,118601.18
118651.00,118651.18
118701.00,118701.18
118751.00,118751.18
118801.00,118801.18
118851.00,118851.18
118901.00,118901.18
118951.00,118951.17
119001.00,119001.17
119051.00,119051.17
119101.00,119101.17
119151.00,119151.17
119201.00,119201.17
119251.00,119251.17
119301.00,119301.17
119351.00,119351.17
119401.00,119401.17
119451.00,119451.17
119501.00,119501.17
119551.00,119551.17
119601.00,119601.17
119651.00,119651.17
119701.00,119701.17
119751.00,119751.17
119801.00,119801.17
119851.00,119851.17
119901.00,119901.17
119951.00,119951.17
120001.00,120001.17
120051.00,120051.17
120101.00,120101.17
120151.00,120151.17
120201.00,120201.17
120251.00,120251.17
120301.00,120301.17
120351.00,120351.17
120401.00,120401.17
120451.00,120451.17
120501.00,120501.17
120551.00,120551.17
120601.00,120601.17
120651.00,120651.17
120701.00,120701.17
120751.00,120751.17
120801.00,120801.17
120851.00,120851.17
120901.00,120901.17
120951.00,120951.17
121001.00,121001.17
121051.00,121051.17
121101.00,121101.17
121151.00,121151.17
121201.00,121201.17
121251.00,121251.17
121301.00,121301.17
121351.00,121351.17
121401.00,121401.17
121451.00,121451.17
121501.00,121501.17
121551.00,121551.17
121601.00,121601.17
121651.00,121651.17
121701.00,121701.17
121751.00,121751.17
121801.00,121801.17
121851.00,121851.17
121901.00,121901.17
121951.00,121951.17
122001.00,122001.17
122051.00,122051.17
122101.00,122101.17
122151.00,122151.17
122201.00,122201.17
122251.00,122251.17
122301.00,122301.17
122351.00,122351.17
122401.00,122401.17
122451.00,122451.17
122501.00,122501.17
122551.00,122551.17
122601.00,122601.17
122651.00,122651.17
122701.00,122701.17
122751.00,122751.17
122801.00,122801.17
122851.00,122851.17
122901.00,122901.17
122951.00,122951.17
123001.00,123001.17
123051.00,123051.17
123101.00,123101.17
123151.00,123151.17
123201.00,123201.17
123251.00,123251.17
123301.00,123301.17
123351.00,123351.17
123401.00,123401.17
123451.00,123451.17
123501.00,123501.17
123551.00,123551.17
123601.00,123601.17
123651.00,123651.17
123701.00,123701.17
123751.00,123751.17
123801.00,123801.17
123851.00,123851.17
123901.00,123901.17
123951.00,123951.17
124001.00,124001.17
124051.00,124051.17
124101.00,124101.17
124151.00,124151.17
124201.00,124201.17
124251.00,124251.17
124301.00,124301.17
124351.00,124351.17
124401.00,124401.17
124451.00,124451.17
124501.00,124501.17
124551.00,124551.17
124601.00,124601.17
124651.00,124651.17
124701.00,124701.17
124751.00,124751.17
124801.00,124801.17
124851.00,124851.17
124901.00,124901.17
124951.00,124951.17
125001.00,125001.17
125051.00,125051.17
125101.00,125101.17
125151.00,125151.17
125201.00,125201.17
125251.00,125251.17
125301.00,125301.17
125351.00,125351.17
125401.00,125401.17
125451.00,125451.17
125501.00,125501.17
125551.00,125551.17
125601.00,125601.17
125651.00,125651.17
125701.00,125701.17
125751.00,125751.17
125801.00,125801.17
125851.00,125851.17
125901.00,125901.17
125951.00,125951.17
126001.00,126001.17
126051.00,126051.17
126101.00,126101.17
126151.00,126151.16
126201.00,126201.16
126251.00,126251.16
126301.00,126301.16
126351.00,126351.16
126401.00,126401.16
126451.00,126451.16
126501.00,126501.16
126551.00,126551.16
126601.00,126601.16
126651.00,126651.16
126701.00,126701.16
126751.00,126751.16
126801.00,126801.16
126851.00,126851.16
126901.00,126901.16
126951.00,126951.16
127001.00,127001.16
127051.00,127051.16
127101.00,127101.16
127151.00,127151.16
127201.00,127201.16
127251.00,127251.16
127301.00,127301.16
127351.00,127351.16
127401.00,127401.16
127451.00,127451.16
127501.00,127501.16
127551.00,127551.16
127601.00,127601.16
127651.00,127651.16
127701.00,127701.16
127751.00,127751.16
127801.00,127801.16
127851.00,127851.16
127901.00,127901.16
127951.00,127951.16
128001.00,128001.16
128051.00,128051.16
128101.00,128101.16
128151.00,128151.16
128201.00,128201.16
128251.00,128251.16
128301.00,128301.16
128351.00,128351.16
128401.00,128401.16
128451.00,128451.16
128501.00,128501.16
128551.00,128551.16
128601.00,128601.16
128651.00,128651.16
128701.00,128701.16
128751.00,128751.16
128801.00,128801.16
128851.00,128851.16
128901.00,128901.16
128951.00,128951.16
129001.00,129001.16
129051.00,129051.16
129101.00,129101.16
129151.00,129151.16
129201.00,129201.16
129251.00,129251.16
129301.00,129301.16
129351.00,129351.16
129401.00,129401.16
129451.00,129451.16
129501.00,129501.16
129551.00,129551.16
129601.00,129601.16
129651.00,129651.16
129701.00,129701.16
129751.00,129751.16
129801.00,129801.16
129851.00,129851.16
129901.00,129901.16
129951.00,129951.16
130001.00,130001.16
130051.00,130051.16
130101.00,130101.16
130151.00,130151.16
130201.00,130201.16
130251.00,130251.16
130301.00,130301.16
130351.00,130351.16
130401.00,130401.16
130451.00,130451.16
130501.00,130501.16
130551.00,130551.16
130601.00,130601.16
130651.00,130651.16
130701.00,130701.16
130751.00,130751.16
130801.00,130801.16
130851.00,130851.16
130901.00,130901.16
130951.00,130951.16
131001.00,131001.16
131051.00,131051.16
131101.00,131101.16
131151.00,131151.16
131201.00,131201.16
131251.00,131251.16
131301.00,131301.16
131351.00,131351.16
131401.00,131401.16
131451.00,131451.16
131501.00,131501.16
131551.00,131551.16
131601.00,131601.16
131651.00,131651.16
131701.00,131701.16
131751.00,131751.16
131801.00,131801.16
131851.00,131851.16
131901.00,131901.16
131951.00,131951.16
132001.00,132001.16
132051.00,132051.16
132101.00,132101.16
132151.00,132151.16
132201.00,132201.16
132251.00,132251.16
132301.00,132301.16
132351.00,132351.16
132401.00,132401.16
132451.00,132451.16
132501.00,132501.16
132551.00,132551.16
132601.00,132601.16
132651.00,132651.16
132701.00,132701.16
132751.00,132751.16
132801.00,132801.16
132851.00,132851.16
132901.00,132901.16
132951.00,132951.16
133001.00,133001.16
133051.00,133051.16
133101.00,133101.16
133151.00,133151.16
133201.00,133201.16
133251.00,133251.16
133301.00,133301.16
133351.00,133351.16
133401.00,133401.16
133451.00,133451.16
133501.00,133501.16
133551.00,133551.16
133601.00,133601.16
133651.00,133651.16
133701.00,133701.16
133751.00,133751.16
133801.00,133801.16
133851.00,133851.16
133901.00,133901.16
133951.00,133951.16
134001.00,134001.16
134051.00,134051.16
134101.00,134101.16
134151.00,134151.16
134201.00,134201.16
134251.00,134251.15
134301.00,134301.15
134351.00,134351.15
134401.00,134401.15
134451.00,134451.15
134501.00,134501.15
134551.00,134551.15
134601.00,134601.15
134651.00,134651.15
134701.00,134701.15
134751.00,134751.15
134801.00,134801.15
134851.00,134851.15
134901.00,134901.15
134951.00,134951.15
135001.00,135001.15
135051.00,135051.15
135101.00,135101.15
135151.00,135151.15
135201.00,135201.15
135251.00,135251.15
135301.00,135301.15
135351.00,135351.15
135401.00,135401.15
135451.00,135451.15
135501.00,135501.15
135551.00,135551.15
135601.00,135601.15
135651.00,135651.15
135701.00,135701.15
135751.00,135751.15
135801.00,135801.15
135851.00,135851.15
135901.00,135901.15
135951.00,135951.15
136001.00,136001.15
136051.00,136051.15
136101.00,136101.15
136151.00,136151.15
136201.00,136201.15
136251.00,136251.15
136301.00,136301.15
136351.00,136351.15
136401.00,136401.15
136451.00,136451.15
136501.00,136501.15
136551.00,136551.15
136601.00,136601.15
136651.00,136651.15
136701.00,136701.15
136751.00,136751.15
136801.00,136801.15
136851.00,136851.15
136901.00,136901.15
136951.00,136951.15
137001.00,137001.15
137051.00,137051.15
137101.00,137101.15
137151.00,137151.15
137201.00,137201.15
137251.00,137251.15
137301.00,137301.15
137351.00,137351.15
137401.00,137401.15
137451.00,137451.15
137501.00,137501.15
137551.00,137551.15
137601.00,137601.15
137651.00,137651.15
137701.00,137701.15
137751.00,137751.15
137801.00,137801.15
137851.00,137851.15
137901.00,137901.15
137951.00,137951.15
138001.00,138001.15
138051.00,138051.15
138101.00,138101.15
138151.00,138151.15
138201.00,138201.15
138251.00,138251.15
138301.00,138301.15
138351.00,138351.15
138401.00,138401.15
138451.00,138451.15
138501.00,138501.15
138551.00,138551.15
138601.00,138601.15
138651.00,138651.15
138701.00,138701.15
138751.00,138751.15
138801.00,138801.15
138851.00,138851.15
138901.00,138901.15
138951.00,138951.15
139001.00,139001.15
139051.00,139051.15
139101.00,139101.15
139151.00,139151.15
139201.00,139201.15
139251.00,139251.15
139301.00,139301.15
139351.00,139351.15
139401.00,139401.15
