X,Original_Y,Salted_Y,Smoothed_Y_1,Smoothed_Y_2,Smoothed_Y_3,Smoothed_Y_4,Smoothed_Y_5
2255,4510,4508.51904042433,4510.4945997509,4508.36948734397,4508.72640088058,4508.74773992571,4508.87579393002
2256,4512,4514.51941746175,4511.61585217224,4511.11381011659,4511.1931172822,4511.21201313284,4511.27611580553
2257,4514,4507.89615374107,4511.9960163273,4513.76104833603,4513.66107409972,4513.70729950762,4513.70686506
2258,4516,4523.60979810218,4515.7123227472,4516.53444398116,4516.20175235548,4516.20057260044,4516.14869544311
2259,4518,4520.5442950225,4518.89105648207,4518.72909820562,4518.74194652046,4518.65206534945,4518.57997087137
2260,4520,4518.47166323063,4521.74442175957,4521.1853196253,4521.23441052525,4521.07226946142,4520.98052646499
2261,4522,4516.42589124791,4525.28683862883,4523.71905887968,4523.6453065394,4523.44890812426,4523.33470369556
2262,4524,4530.77017656847,4525.85717932211,4526.15084649887,4525.88685012363,4525.76666792354,4525.63279648477
2263,4526,4534.49297440422,4528.80940211005,4528.56105815008,4528.134546066,4528.01590228817,4527.8765154768
2264,4528,4532.6930718259,4529.73219110795,4530.63732043511,4530.2975447396,4530.18654012168,4530.064070746
2265,4530,4527.60218295511,4532.7348360815,4532.22524907078,4532.42607095043,4532.28722212491,4532.19792853021
2266,4532,4541.2098545381,4535.76253804055,4534.46296980216,4534.48658707286,4534.35809829366,4534.2810685008
2267,4534,4524.93118621593,4536.27825775479,4536.3263103405,4536.42887535983,4536.38515634576,4536.31900486222
2268,4536,4537.44440606275,4536.40233907849,4538.61874235552,4538.35008056201,4538.38591261377,4538.32126346435
2269,4538,4551.96409028182,4541.52122444182,4540.57445935585,4540.38298330492,4540.34864771762,4540.29506550179
2270,4540,4538.10301240395,4541.85278587842,4542.15707615888,4542.3239524307,4542.28145681811,4542.23747141734
2271,4542,4533.56164109174,4545.77921521309,4544.08575685034,4544.30283861568,4544.20235033659,4544.15086366109
2272,4544,4563.43438049847,4546.42485508381,4546.45556827116,4546.16521667739,4546.10383638702,4546.032649592
2273,4546,4543.53078459425,4546.8408556617,4548.04975368267,4548.01625077625,4547.95493970252,4547.88622246034
2274,4548,4552.41619155866,4549.77902259507,4550.17851363531,4549.87512998923,4549.77890205196,4549.71441157604
2275,4550,4541.9638851578,4552.9910190242,4551.65538878749,4551.66048291498,4551.5584141302,4551.52153982456
2276,4552,4554.87609432704,4552.68052232242,4553.53169804787,4553.3407065134,4553.32365779599,4553.31963203833
2277,4554,4558.67018093754,4556.75410554686,4555.16923064976,4555.09168887682,4555.07878062801,4555.13043979584
2278,4556,4556.04561609562,4556.11734127838,4556.58322733058,4556.75942316336,4556.8522480762,4556.97136698587
2279,4558,4561.26090358603,4559.55901990649,4558.21713346014,4558.52192233789,4558.69048188343,4558.86552659541
2280,4560,4572.04586716534,4558.30358387488,4560.30663022662,4560.30211060035,4560.63059400509,4560.82871286043
2281,4562,4547.95884167929,4559.67699936083,4561.85265364108,4562.28940212663,4562.66539238213,4562.87447696725
2282,4564,4566.05563555454,4564.4283619311,4563.99288300916,4564.52811956557,4564.817531397,4565.00095380168
2283,4566,4546.08804210578,4567.30699968785,4565.99301588511,4566.921491365,4567.06596165112,4567.18663456927
2284,4568,4568.28408933918,4567.57626944808,4569.08027133369,4569.33527751615,4569.39912937577,4569.39502823584
2285,4570,4589.30515408752,4571.09894685494,4572.25424940319,4571.8243962674,4571.7375859172,4571.5857107295
2286,4572,4581.41136788327,4573.55995003812,4574.97073605615,4574.26093411675,4573.99024725655,4573.71148462001
2287,4574,4573.93075548698,4579.91437201492,4577.20313328464,4576.63428467292,4576.08934967111,4575.72822345422
2288,4576,4572.61758352728,4581.89484584733,4579.27648489982,4578.65859791661,4578.00016983772,4577.59462598728
2289,4578,4583.28265783681,4583.44376850184,4581.04864795463,4580.29674894105,4579.69794863058,4579.29108940721
2290,4580,4590.5689959434,4582.93378028729,4582.6064697783,4581.61520826693,4581.18313349061,4580.82393575041
2291,4582,4582.14740616602,4582.08973075434,4583.25046403951,4582.71101868239,4582.46394710719,4582.21945120324
2292,4584,4600.14761266912,4583.50408823857,4583.7213065743,4583.70884781741,4583.6128298567,4583.51756613026
2293,4586,4577.84145038144,4584.46470280383,4584.19995133727,4584.65722813695,4584.72017165894,4584.76526360992
2294,4588,4568.02240875633,4584.42233184338,4584.8738061929,4585.59997998902,4585.85795784094,4586.01322892256
2295,4590,4582.51808591685,4585.19074359086,4586.26128884497,4586.70077716316,4587.08697432685,4587.31291728621
2296,4592,4590.00695979362,4586.7942818426,4587.68731019139,4588.04814155674,4588.4318309882,4588.70500532731
2297,4594,4590.2723992203,4587.65076427675,4589.2057327428,4589.57971154087,4589.91889067909,4590.21212247896
2298,4596,4587.52628839835,4591.8021093188,4590.95604425851,4591.31413408377,4591.56176565277,4591.84642271093
2299,4598,4611.37238043128,4593.48623766353,4593.15285732933,4593.12284444691,4593.35744614438,4593.61049357416
2300,4600,4583.83682742052,4595.09366066368,4594.92094122621,4595.06664597316,4595.26999172048,4595.50606545981
2301,4602,4597.08182405068,4596.67451245336,4597.01476399316,4597.10010480475,4597.29805946472,4597.52899258
2302,4604,4594.30698432993,4600.56843508662,4598.92226138695,4599.27054060446,4599.43547036947,4599.67459876274
2303,4606,4601.25892079473,4599.17086912071,4601.29392087514,4601.43596058943,4601.70083418776,4601.93480991188
2304,4608,4601.33836174806,4602.30752364541,4603.43994456395,4603.77618575055,4604.07938052045,4604.30832177236
2305,4610,4614.78374683115,4605.15459107533,4606.14909485647,4606.27601041706,4606.58100893193,4606.78833919083
2306,4612,4601.58941866988,4610.08785408086,4608.31079722411,4608.98039117491,4609.17892418836,4609.36141409282
2307,4614,4605.79340909342,4610.11582648535,4611.3025173541,4611.71647030197,4611.88457474387,4612.00088858321
2308,4616,4617.01129606013,4615.63856450104,4614.51353665872,4614.61150368515,4614.65818139396,4614.67870507313
2309,4618,4628.83982536865,4615.70035166005,4617.85292669188,4617.45594739941,4617.44699468343,4617.35780410711
2310,4620,4601.45472762617,4620.11291003068,4620.44647476455,4620.37551447801,4620.17715562046,4620.00553706867
2311,4622,4639.99752785788,4624.7846587777,4623.7051782462,4623.19143230119,4622.82409594992,4622.58528843425
2312,4624,4615.21625694421,4628.53032130746,4626.06020085635,4625.79770344334,4625.33470216974,4625.06845783384
2313,4626,4632.47732726433,4628.2426905896,4628.7477667743,4628.09151773417,4627.71305491928,4627.43988363338
2314,4628,4638.49565032252,4632.92675085688,4631.01394211636,4630.24505260819,4629.94283430293,4629.70568139341
2315,4630,4643.23093376846,4632.1237227721,4632.75743465373,4632.18574722387,4632.04036719108,4631.88121972829
2316,4632,4626.82641034362,4634.51331308569,4633.90962672773,4634.10441664617,4634.04697528024,4633.9925766865
2317,4634,4634.24314949711,4635.97613742508,4635.52121888263,4635.98397016357,4636.03773994065,4636.0620253387
2318,4636,4634.37633126446,4636.98910653927,4637.29004055597,4637.87416251828,4638.05286429412,4638.10950226
2319,4638,4631.94338913933,4636.59566582551,4639.49088681246,4639.84396006745,4640.11420087719,4640.14759385904
2320,4640,4642.71709764009,4639.52383567385,4641.90464139614,4642.02687035702,4642.19919548466,4642.17768274708
2321,4642,4645.58643412179,4645.30850257026,4644.24528859934,4644.35092308248,4644.27517275205,4644.1816517434
2322,4644,4640.47684877219,4647.52964656756,4646.54601749789,4646.61510330538,4646.30700838436,4646.12830544572
2323,4646,4647.323599282,4651.40959517146,4649.18999875472,4648.69937889845,4648.25759749652,4647.98681854861
2324,4648,4674.73581777199,4652.36066784743,4651.78958796087,4650.5158110353,4650.06552291491,4649.73813111419
2325,4650,4649.92433924555,4653.09420882917,4653.13930211626,4652.09701194441,4651.67944021033,4651.37881525567
2326,4652,4659.10302936661,4655.10353462328,4654.08081596394,4653.49808385256,4653.12379259746,4652.92085007631
2327,4654,4649.37460637187,4657.7209601169,4654.61966635408,4654.68234828577,4654.45838344372,4654.38930693466
2328,4656,4650.721220994,4654.75650165804,4655.31369496311,4655.64834415042,4655.75996174238,4655.82545376287
2329,4658,4654.54212933095,4654.1202435013,4656.35352085493,4656.72557001529,4657.10125212889,4657.28570967372
2330,4660,4665.64557773734,4655.18154790243,4657.4798497872,4658.04151482233,4658.53679550492,4658.8194840391
2331,4662,4653.98460855998,4657.21886811065,4658.5515590134,4659.6268591259,4660.11855071238,4660.46066001798
2332,4664,4645.47053214832,4660.37299007189,4660.67988317039,4661.48604464996,4661.90123158632,4662.22710430431
2333,4666,4666.53216017453,4662.98783714916,4663.29242961317,4663.54688748475,4663.86021315509,4664.12019949844
2334,4668,4663.63584782945,4665.22292470035,4665.71707647907,4665.754634738,4665.94661529589,4666.13008897303
2335,4670,4672.80007472266,4669.65477075699,4668.32799363157,4668.12711026803,4668.12507174669,4668.2390404044
2336,4672,4672.84605887181,4672.40806860075,4670.77942069846,4670.43844099667,4670.35291848778,4670.41841553354
2337,4674,4681.29119059568,4672.1540759637,4672.93408055993,4672.64632980794,4672.60602182706,4672.64724273765
2338,4676,4685.00753095646,4675.49528817815,4675.15888772364,4674.87605428144,4674.881210732,4674.9145089584
2339,4678,4664.74361705468,4677.53297954013,4676.85919827088,4677.0809718376,4677.15685749026,4677.21217047756
2340,4680,4664.75421171515,4678.07045617941,4678.74765129202,4679.3186108597,4679.46200358389,4679.53660693094
2341,4682,4687.02433333063,4680.79657484636,4681.32514779356,4681.68095707258,4681.81747884113,4681.88334660191
2342,4684,4687.0639142565,4681.55694458766,4683.76241652472,4684.05663757589,4684.20870238079,4684.24045585259
2343,4686,4676.60839534681,4685.62723974874,4686.44289385316,4686.57446365205,4686.62397366144,4686.59765084994
2344,4688,4700.3740212643,4690.1965514745,4689.47050405009,4689.1346566086,4689.03319952388,4688.93471365954
2345,4690,4690.33011914555,4692.55616929624,4691.78865124679,4691.61461905909,4691.38097548675,4691.22655592568
2346,4692,4693.23568318221,4696.29632083922,4694.48398080401,4693.98787080217,4693.65722247171,4693.45036062351
2347,4694,4696.73939379551,4699.26372755788,4696.66900198789,4696.1831918968,4695.82144325106,4695.58807093574
2348,4696,4703.54165808282,4697.02360522331,4698.68488494699,4698.11538881263,4697.86037470414,4697.63026262715
2349,4698,4713.24497505734,4700.42425148821,4700.37517872628,4699.99036647065,4699.7753352656,4699.5828252022
2350,4700,4697.38024237744,4700.92238803583,4701.81014151556,4701.72400910749,4701.58794584701,4701.4556695786
2351,4702,4684.69316492227,4704.30773218822,4702.99588246086,4703.40717678016,4703.3285413638,4703.26864859402
2352,4704,4714.1346429999,4704.38822575127,4704.91349485294,4705.01934298928,4705.04891351208,4705.04640246691
2353,4706,4696.72263901554,4706.3410603642,4706.61947926189,4706.67614487209,4706.76713310648,4706.81697820596
2354,4708,4720.43680286224,4707.56391417498,4708.45117569659,4708.36736051431,4708.51229635907,4708.60380286919
2355,4710,4704.10511302414,4710.44689196786,4709.97004841085,4710.15799385058,4710.3046518143,4710.42631098753
2356,4712,4726.91481734787,4712.36614235087,4711.97279190593,4712.01790363142,4712.16936543899,4712.29589670164
2357,4714,4705.94021905286,4713.74426307874,4713.64865101111,4713.94015187564,4714.09571848964,4714.2164845141
2358,4716,4704.87400947247,4714.93984118803,4715.53031581477,4715.95366496681,4716.08609819215,4716.18445888356
2359,4718,4727.56939568099,4718.40743021682,4717.9328633188,4718.07233836207,4718.13601351086,4718.18752965007
2360,4720,4706.36948411063,4718.07207410045,4720.07521697147,4720.16061622664,4720.21124779367,4720.20632146855
2361,4722,4728.80584962724,4720.73556780061,4722.54576733475,4722.30001843185,4722.28811694532,4722.22406804302
2362,4724,4728.37823622566,4727.26472449606,4724.80076217766,4724.50740108159,4724.32614717988,4724.22334790289
2363,4726,4724.56732453328,4727.3626179196,4726.59073695789,4726.5445436111,4726.3009081683,4726.18274937339
2364,4728,4724.58467495399,4731.03811562172,4728.62446644764,4728.47823593722,4728.21994451094,4728.09093288781
2365,4730,4750.57810634064,4730.72480508838,4730.9819943629,4730.21987660869,4730.08105721124,4729.94267013436
2366,4732,4728.25464964574,4730.93725367845,4732.19286102537,4731.89566528103,4731.85182380439,4731.74464120092
2367,4734,4732.09796802547,4732.30818052866,4733.6110632543,4733.59387062508,4733.56853239459,4733.50762370526
2368,4736,4726.61267589388,4737.23826320741,4734.73725203508,4735.327807334,4735.25027767121,4735.24035049567
2369,4738,4729.86537635617,4735.74079113336,4736.53128288403,4736.90276723361,4736.93994464576,4736.94874292537
2370,4740,4734.16381248471,4737.29003352214,4738.47817436626,4738.56150374248,4738.64178569872,4738.64992999968
2371,4742,4759.09525370524,4738.92143708717,4740.76202341005,4740.25045287356,4740.34903204381,4740.35648038669
2372,4744,4740.09580182229,4743.28302103104,4742.00671366018,4742.04754543058,4742.03980421914,4742.08228020585
2373,4746,4739.0993463672,4744.56549405405,4743.80401658743,4743.80855265175,4743.76013332451,4743.83651895574
2374,4748,4743.51779298071,4748.29512383518,4745.4337071719,4745.54459504068,4745.5143851037,4745.63267936202
2375,4750,4757.143763501,4745.95109495834,4747.31689993423,4747.1632125613,4747.33087640531,4747.48886186717
2376,4752,4738.84268751717,4748.32191162407,4748.8583334322,4748.94507097122,4749.21961589496,4749.43270741795
2377,4754,4760.27122095263,4748.69786761345,4750.63047108877,4750.84126619679,4751.21490854272,4751.48216534607
2378,4756,4742.68705156739,4752.1037864235,4752.09234605439,4752.96589198485,4753.34230957982,4753.65089793721
2379,4758,4756.6915184824,4754.07305551684,4754.47972252964,4755.26872185812,4755.64672307463,4755.93941745299
2380,4760,4741.73103829282,4756.97045764999,4757.07738316643,4757.77560118609,4758.10633882137,4758.33759397756
2381,4762,4767.3592246511,4758.52824859452,4760.30608768829,4760.43640230037,4760.69551324168,4760.82158505909
2382,4764,4770.92864715437,4762.66273028507,4763.43670904712,4763.29410702498,4763.35051301577,4763.35752867031
2383,4766,4759.12450244919,4766.50553608163,4766.40648872797,4766.1623811984,4766.0068515669,4765.89791657026
2384,4768,4771.1757575644,4771.29879926646,4769.25607888878,4768.96548713893,4768.60284611344,4768.39597434746
2385,4770,4771.62842340124,4774.01813593531,4772.09627912663,4771.55089040352,4771.09391485836,4770.80891326266
2386,4772,4783.59115905831,4774.86151328282,4774.5576417436,4773.86309171604,4773.4294383743,4773.10796118741
2387,4774,4775.28388058664,4776.91758877565,4776.69912475009,4775.94756301181,4775.59274326175,4775.28242516416
2388,4776,4786.39458133302,4778.40965025946,4778.40391054046,4777.87388351486,4777.58608564812,4777.33757898113
2389,4778,4776.83228858695,4779.8922686039,4779.62211823473,4779.64277163654,4779.44384848897,4779.28704998658
2390,4780,4773.51703089896,4781.49591712702,4780.99778779838,4781.30551541059,4781.22809940418,4781.15424204814
2391,4782,4781.62018795112,4783.23229979906,4782.74032241012,4782.91888384347,4782.98892283225,4782.96697373643
2392,4784,4782.00675181228,4782.54558979522,4784.47849597838,4784.55523028952,4784.74021189649,4784.7529330068
2393,4786,4794.81669872016,4784.49120022839,4786.19684816197,4786.35284812247,4786.49978280522,4786.53238712922
2394,4788,4787.43855929093,4789.11533105777,4787.99270378024,4788.27332700829,4788.28186507977,4788.31071926627
2395,4790,4781.58761130613,4790.57686523727,4789.85833566281,4790.13290696457,4790.0878005407,4790.08232599401
2396,4792,4790.45156161914,4791.92073388908,4792.20544306536,4791.95976799762,4791.90002734592,4791.84375437829
2397,4794,4805.88594670464,4794.06690645491,4794.44113999915,4793.78009133247,4793.67642436352,4793.59220360902
2398,4796,4791.85092720764,4796.291722977,4795.75738210411,4795.56043206996,4795.39016992648,4795.32466232197
2399,4798,4791.41383237489,4798.9753416131,4797.26652320969,4797.24081792604,4797.07021058643,4797.04127461649
2400,4800,4809.83990668099,4800.1410787649,4798.93911150596,4798.78762724568,4798.73892742032,4798.75220906689
2401,4802,4803.01227494559,4798.32902579248,4800.45508894269,4800.269545949,4800.40907607043,4800.47882450162
2402,4804,4800.3729417588,4801.14085297635,4801.62103665534,4801.8931915842,4802.10408660233,4802.24628380714
2403,4806,4798.61172168175,4803.62885196299,4803.03310830283,4803.64078583488,4803.87656849872,4804.07113670948
2404,4808,4793.2015758977,4804.678748512,4804.8145709224,4805.47113188326,4805.76273240661,4805.96105082264
2405,4810,4811.53371749472,4804.45335696556,4807.12290155048,4807.42550579329,4807.76238506511,4807.91754655463
2406,4812,4808.82982528139,4808.85984314557,4809.49968296444,4809.64819120072,4809.84418090281,4809.93332340839
2407,4814,4817.18918252403,4812.61131710182,4811.75153384465,4811.99077460089,4811.96832621244,4811.98168472032
2408,4816,4801.43453412053,4814.48734018908,4814.13570631286,4814.26711455855,4814.1045461944,4814.02645135538
2409,4818,4831.21834501885,4817.77832287405,4817.17983450737,4816.46576244812,4816.21452457865,4816.03746760697
2410,4820,4824.87203937551,4819.39180812445,4819.43119210405,4818.50980300228,4818.21509768222,4817.99182350695
2411,4822,4806.33373750853,4821.36795578949,4820.748950626,4820.42467175694,4820.07609885205,4819.87953539929
2412,4824,4834.5705962895,4825.76225432716,4822.51343677746,4822.19535448307,4821.83949882623,4821.70215630539
2413,4826,4820.12422203421,4824.61934632231,4823.80796684355,4823.65220292571,4823.52467220265,4823.47457810143
2414,4828,4831.02221617932,4821.83562675542,4825.1556151273,4825.01778278971,4825.18230945881,4825.23685882378
2415,4830,4832.19462388421,4826.83874324932,4826.53048539574,4826.61091437776,4826.86289253714,4827.03802473021
2416,4832,4823.21798898488,4826.84003333668,4827.3777736059,4828.26197608311,4828.62147715093,4828.91377810402
2417,4834,4805.38600240729,4828.82534611074,4828.99025115202,4830.1132637954,4830.55106273862,4830.89724137033
2418,4836,4841.35555296585,4830.99204766856,4831.90087174235,4832.1887533052,4832.68426019707,4833.00933893908
2419,4838,4834.57962690098,4831.69327179829,4834.07086871489,4834.50544677959,4834.96977244289,4835.25677702485
2420,4840,4834.02141145264,4835.90668914515,4836.76698082957,4837.15930203957,4837.40891506689,4837.62923576326
2421,4842,4846.1891270841,4842.2099708877,4839.68404169591,4839.95016499885,4839.96699244007,4840.09261044552
2422,4844,4837.10319279226,4842.0287220571,4842.74733971652,4842.60950009854,4842.59495913747,4842.60621072316
2423,4846,4852.71191041291,4845.71281813946,4845.95476042576,4845.33597445104,4845.2286883198,4845.14216667349
2424,4848,4849.50897460519,4849.24477217513,4848.52629186694,4848.01980540766,4847.79468551447,4847.67062981141
2425,4850,4840.08681115165,4852.43513381279,4850.51621744021,4850.58452018706,4850.27946214053,4850.16703524335
2426,4852,4860.36829947748,4854.14521676295,4853.15618918236,4852.94155105589,4852.72146409521,4852.61720073966
2427,4854,4858.74508970235,4853.90740923344,4855.55379752592,4855.12128240222,4855.10815703232,4855.0234075806
2428,4856,4868.5216585477,4856.13944990059,4857.63704515174,4857.34360138131,4857.44183046363,4857.40291235456
2429,4858,4849.07377344339,4860.50852425217,4859.24655579831,4859.70351378125,4859.74611761167,4859.76984622204
2430,4860,4851.04725770632,4862.49607654439,4861.21287985008,4862.04282501085,4862.07213620636,4862.12529728251
2431,4862,4865.13325927526,4863.82750555581,4864.08252472055,4864.35551942682,4864.45121893218,4864.46980142723
2432,4864,4870.67033161269,4863.7017083388,4867.03560423979,4866.71453022336,4866.84799921289,4866.80417301958
2433,4866,4874.28116552304,4867.90948512539,4869.53136778957,4869.2236812187,4869.20962151851,4869.12490606029
2434,4868,4868.06509278227,4873.99492332672,4871.7426584377,4871.77486148294,4871.51968604537,4871.41669790912
2435,4870,4867.64107802863,4876.81100653522,4874.15012072756,4874.12106334632,4873.78243161009,4873.65769451553
2436,4872,4878.52821094953,4877.97886910066,4876.81061276568,4876.2348699206,4875.99124889664,4875.8361610568
2437,4874,4893.64532511561,4877.97511108128,4879.07114169974,4878.21327669884,4878.11467914818,4877.95209387222
2438,4876,4884.84584173476,4880.67974158488,4880.50593776419,4880.19473837988,4880.13819517703,4880.00852474027
2439,4878,4878.84536957076,4882.32515260563,4881.83225025977,4882.17625122917,4882.09726500177,4882.00156895898
2440,4880,4874.25485938742,4883.73318766376,4883.38021523726,4884.08769297948,4884.0211512265,4883.91976920186
2441,4882,4886.99750630743,4884.03849577793,4885.61289020497,4885.93947368489,4885.91470212168,4885.75191028521
2442,4884,4879.15895517388,4886.09519400424,4888.02071067258,4887.83455211952,4887.73374114105,4887.48719175407
2443,4886,4888.38445635649,4888.81462394312,4890.19070501787,4889.7020734937,4889.41865059681,4889.10736775621
2444,4888,4895.78248191475,4893.60383585521,4892.03360663756,4891.46813296512,4890.93966673166,4890.5942413349
2445,4890,4899.24272931896,4897.53448485815,4893.77148680664,4892.92801151549,4892.285165459,4891.93607012251
2446,4892,4897.88137914294,4897.51511302267,4894.90489987899,4893.97061741946,4893.43849701677,4893.14133383966
2447,4894,4907.77934277205,4896.63349900159,4895.74263153722,4894.73480592346,4894.42926627735,4894.24577348001
2448,4896,4914.51204932797,4896.20365696147,4895.83204005757,4895.35796477623,4895.30750363493,4895.30180411022
2449,4898,4879.02335232555,4894.02908551073,4895.31895200037,4895.90787302396,4896.17058716107,4896.37078311964
2450,4900,4882.21315820892,4894.6787455507,4895.5400245459,4896.63745831773,4897.14972807927,4897.52208154547
2451,4902,4892.77358763393,4894.22969549771,4896.3957186069,4897.61579446819,4898.33188114313,4898.81591644264
2452,4904,4884.02072916372,4893.9428684577,4897.62084454074,4898.96959619843,4899.76801852498,4900.29859105462
2453,4906,4902.42899942277,4899.06262084143,4900.0119969354,4900.82460384688,4901.49758599757,4901.9941458809
2454,4908,4904.63599240111,4902.62335742857,4902.59098459043,4903.00987737046,4903.48611055751,4903.89655900961
2455,4910,4912.50426004787,4904.77953849837,4905.30865216929,4905.4109264492,4905.68622591883,4905.98056991652
2456,4912,4914.8616190117,4910.76715227334,4908.30400553952,4908.01484533211,4908.039470945,4908.20909586529
2457,4914,4907.13831431888,4912.73165913587,4910.83693921096,4910.55713023728,4910.46661998027,4910.53296213051
2458,4916,4907.86685512255,4913.25336854977,4913.20306215807,4913.0166019974,4912.91995749148,4912.90913863363
2459,4918,4925.93402558852,4914.91034204925,4915.84827672114,4915.44231138163,4915.36770016639,4915.30322780194
2460,4920,4916.18054746049,4916.79315654151,4917.80799127159,4917.8146470938,4917.76464985409,4917.68786178441
2461,4922,4908.28795829837,4919.18621805835,4919.80728691122,4920.18323994892,4920.11934607934,4920.04484847088
2462,4924,4924.10307454426,4923.2960404399,4922.28861785891,4922.54512517357,4922.444850097,4922.36099400926
2463,4926,4928.04132045748,4924.48515412645,4924.91035552471,4924.79349314604,4924.73190882229,4924.62737737514
2464,4928,4923.88974493676,4926.72672861333,4927.41708919681,4927.04000381402,4926.9655267856,4926.84587280181
2465,4930,4936.63561179344,4930.62268518355,4929.7362587306,4929.29513012103,4929.13297626007,4929.01884118582
2466,4932,4934.25782139434,4933.26250570988,4931.58685252848,4931.45172245869,4931.23238372755,4931.14720466869
2467,4934,4931.87156886868,4934.34029224623,4933.53356594743,4933.44997283692,4933.29411784078,4933.23655749243
2468,4936,4935.55965428988,4935.42040479487,4935.59317106024,4935.35538627026,4935.33012476744,4935.30028687489
2469,4938,4942.58181822857,4936.25019702508,4937.38476422252,4937.24097744587,4937.3433944771,4937.35538686736
2470,4940,4935.58582621192,4938.11214805911,4938.89810817235,4939.22563193869,4939.35737858843,4939.417409893
2471,4942,4931.45053277723,4941.14396440301,4940.75498323016,4941.29205230061,4941.41163246286,4941.49238340194
2472,4944,4942.44415740494,4943.16383731946,4942.93539695993,4943.38801808868,4943.51867620737,4943.57993203572
2473,4946,4947.29147863252,4943.85591335869,4945.47943397822,4945.54961123799,4945.66654490704,4945.67722952861
2474,4948,4953.09428327598,4947.33841765094,4947.99850848087,4947.8297499579,4947.81893240333,4947.77568339253
2475,4950,4949.69876470506,4950.68330090321,4950.26493157668,4950.10469248188,4949.94296520391,4949.85921605902
2476,4952,4947.4263505032,4954.05845615313,4952.51591626769,4952.27605834355,4952.02447692731,4951.91418566105
2477,4954,4959.96335625766,4955.74566957766,4954.85907921178,4954.29234441273,4954.04655563588,4953.93630241508
2478,4956,4954.86471554311,4957.00892607364,4956.67958089799,4956.16028190467,4955.9963611283,4955.93330953899
2479,4958,4966.07024415441,4958.92073015658,4958.13495799162,4957.95860015247,4957.90346342158,4957.92500621484
2480,4960,4959.10197260419,4960.25805396729,4959.59343646249,4959.70416219796,4959.82136218521,4959.93714694773
2481,4962,4961.93707874788,4960.08192945443,4961.07407092443,4961.47838840483,4961.79798227073,4962.00206813424
2482,4964,4963.08139328558,4960.87094055863,4962.85315931132,4963.45440853487,4963.88484193489,4964.15172523542
2483,4966,4956.78761717817,4964.26780544924,4964.73485058608,4965.70134968895,4966.1094620575,4966.40351337854
2484,4968,4958.73048466768,4966.11011081119,4967.27866265989,4968.12868501133,4968.50100394149,4968.75624419551
2485,4970,4960.38779327248,4969.4625447819,4970.51172180828,4970.76829955384,4971.04396083651,4971.19553699824
2486,4972,4989.84829838867,4972.09256907989,4973.86354607013,4973.53094101071,4973.66598042347,4973.69078867063
2487,4974,4971.99811013784,4978.06473848399,4976.58478371917,4976.44495538593,4976.29047790397,4976.20223271568
2488,4976,4985.40411654286,4982.71334349313,4979.551372722,4979.27908666992,4978.87303188986,4978.67694436561
2489,4978,4981.49156337155,4984.33371039161,4982.19164950939,4981.8085456436,4981.35160364163,4981.06407189592
2490,4980,4998.59280300686,4983.31646899252,4985.13295121266,4984.07283205249,4983.68957037282,4983.33240396778
2491,4982,4991.27071973162,4986.87623383098,4987.11758164776,4986.20656291252,4985.82398549104,4985.46767017771
2492,4984,4971.73036156184,4987.94448229362,4988.21793462407,4988.11830181627,4987.75385354865,4987.46511917387
2493,4986,4982.72760859506,4992.68168100278,4989.71355093241,4989.89670812901,4989.54430492646,4989.33385853655
2494,4988,4996.91646400708,4991.95715152971,4991.52089973932,4991.38586121349,4991.23734137347,4991.08967913473
2495,4990,4992.88185578131,4990.41581432729,4992.93354504825,4992.78816307316,4992.85517486301,4992.76587238344
2496,4992,5014.65195433572,4994.80302454993,4994.64049369858,4994.34170528827,4994.43277918041,4994.39775076599
2497,4994,4993.52109669536,4995.96791064091,4995.55702280402,4995.92408718162,4995.98031456004,4996.00446711766
2498,4996,4980.48135931468,4996.76475099353,4996.93369466543,4997.53139733925,4997.55733823205,4997.59697025143
2499,4998,5002.44083312032,4999.89312284594,4999.09273012984,4999.1615320381,4999.17700222648,4999.17876604513
2500,5000,4990.8818112319,4999.09738474081,5000.79022418592,5000.7294557864,5000.79131938812,5000.74769184966
2501,5002,5002.49434647539,5001.59385455962,5002.77207084269,5002.42502691755,5002.38486330987,5002.30271696118
2502,5004,5014.78045874819,5005.52906257817,5004.34448794022,5004.12581103417,5003.92774541895,5003.83005671499
2503,5006,5009.08178759981,5006.68548294249,5005.61595993665,5005.64192541979,5005.41525981211,5005.31592074282
2504,5008,5010.99638542702,5009.84083723825,5007.42602072211,5007.0788946338,5006.86549034071,5006.76164139842
2505,5010,5008.02781544458,5007.77167067629,5008.83918348174,5008.33157210285,5008.24871650872,5008.17486905424
2506,5012,5010.53577567057,5008.7934268209,5009.70553082923,5009.57413279023,5009.57805042123,5009.57697720792
2507,5014,5012.96929130221,5011.767810239,5010.84900868398,5010.88106948658,5010.91136397738,5010.99420939433
2508,5016,4988.01018054168,5011.48599387704,5011.54081312601,5012.10761009359,5012.27745690056,5012.45183374166
2509,5018,5021.93275176045,5011.59349401062,5013.04241275188,5013.43114842178,5013.74250249474,5013.98679268506
2510,5020,5029.90247152652,5014.68982792577,5014.76451681111,5014.97512031285,5015.33588511695,5015.63311037625
2511,5022,5009.02367089328,5014.68346833242,5016.01180497118,5016.64154509603,5017.06886077207,5017.41234202844
2512,5024,5008.78031637963,5018.28286805739,5018.10395177909,5018.5868912621,5018.99342911246,5019.34230477926
