X,Original_Y,Salted_Y
2856,5712,5707.33863805016
2857,5714,5710.67913119613
2858,5716,5725.24814806721
2859,5718,5732.47025520495
2860,5720,5725.95832107489
2861,5722,5742.53270556261
2862,5724,5708.70749658328
2863,5726,5726.22687575202
2864,5728,5728.9528481011
2865,5730,5746.14526335133
2866,5732,5737.01273171948
2867,5734,5730.76159788909
2868,5736,5741.54216610096
2869,5738,5744.424434553
2870,5740,5741.82625114476
2871,5742,5721.72523624865
2872,5744,5754.23080942005
2873,5746,5711.08458182644
2874,5748,5749.09489635168
2875,5750,5734.48668524609
2876,5752,5748.44889087164
2877,5754,5767.98557480715
2878,5756,5750.86525043171
2879,5758,5777.17179643123
2880,5760,5767.78410563541
2881,5762,5759.53544889856
2882,5764,5754.96468346109
2883,5766,5761.04097741841
2884,5768,5771.74494786151
2885,5770,5746.29467900819
2886,5772,5778.15062007675
2887,5774,5776.79464981826
2888,5776,5784.18865088258
2889,5778,5798.47506542051
2890,5780,5776.7625564883
2891,5782,5772.19457707065
2892,5784,5795.7963417048
2893,5786,5794.94582753187
2894,5788,5786.57069376945
2895,5790,5784.06529470676
2896,5792,5794.48917198328
2897,5794,5782.70217655789
2898,5796,5796.66094614517
2899,5798,5791.62075405654
2900,5800,5791.80692353429
2901,5802,5811.67953521669
2902,5804,5804.30349009851
2903,5806,5819.51096523822
2904,5808,5797.13625737287
2905,5810,5812.40265039071
2906,5812,5801.53818721205
2907,5814,5820.18717644686
2908,5816,5829.0503420789
2909,5818,5828.23491081368
2910,5820,5798.84617549383
2911,5822,5828.8172886732
2912,5824,5824.08709275424
2913,5826,5829.34273328327
2914,5828,5822.52587236812
2915,5830,5813.49015657001
2916,5832,5840.9279327848
2917,5834,5828.92944450067
2918,5836,5832.70208850576
2919,5838,5839.68353798249
2920,5840,5865.36740030139
2921,5842,5864.93626661405
2922,5844,5830.81339082541
2923,5846,5841.2586526596
2924,5848,5857.87381993017
2925,5850,5829.26973567661
2926,5852,5864.44026119983
2927,5854,5850.8476041905
2928,5856,5869.99293998934
2929,5858,5849.20118604566
2930,5860,5850.77527544648
2931,5862,5885.14402898531
2932,5864,5869.88013204094
2933,5866,5862.90232365232
2934,5868,5857.6703585265
2935,5870,5881.0335073389
2936,5872,5875.42108930772
2937,5874,5851.36006777521
2938,5876,5866.96714183315
2939,5878,5907.70028950225
2940,5880,5879.88233704051
2941,5882,5862.00460931197
2942,5884,5875.1198468865
2943,5886,5881.80097602536
2944,5888,5894.94578356283
2945,5890,5888.37247304964
2946,5892,5893.01576641663
2947,5894,5893.82141538559
2948,5896,5886.39672908153
2949,5898,5909.72805645255
2950,5900,5896.34727316713
2951,5902,5897.36589355457
2952,5904,5905.94989571977
2953,5906,5905.33053497348
2954,5908,5902.78469863332
2955,5910,5911.27099761042
2956,5912,5933.13018473935
2957,5914,5919.41281096134
2958,5916,5909.44914726585
2959,5918,5909.30471272858
2960,5920,5917.61102108324
2961,5922,5906.24012679397
2962,5924,5942.25751228026
2963,5926,5928.04267478815
2964,5928,5916.36604207585
2965,5930,5931.20609818645
2966,5932,5917.56481625846
2967,5934,5939.82346046047
2968,5936,5934.18534533175
2969,5938,5938.42009781636
2970,5940,5943.61841946052
2971,5942,5950.53714622305
2972,5944,5935.90227981828
2973,5946,5931.32949331331
2974,5948,5946.96103762598
2975,5950,5941.77086608105
2976,5952,5956.24981415569
2977,5954,5935.45315627573
2978,5956,5964.58575088792
2979,5958,5961.06393650648
2980,5960,5948.88438247447
2981,5962,5958.82759278108
2982,5964,5972.37862653848
2983,5966,5990.26465310571
2984,5968,5964.489105582
2985,5970,5983.81961838948
2986,5972,5963.393445378
2987,5974,5976.06890473696
2988,5976,5973.92502762094
2989,5978,5981.40257035179
2990,5980,5975.01887854875
2991,5982,5967.78605334038
2992,5984,5981.29225846427
2993,5986,5990.3966310981
2994,5988,5982.9385622792
2995,5990,5988.15651767496
2996,5992,5996.01999009965
2997,5994,5999.39228241275
2998,5996,5988.66406782154
2999,5998,5995.31628010659
3000,6000,6008.70598427715
3001,6002,6005.30760518899
3002,6004,5990.52103321113
3003,6006,6021.47871785227
3004,6008,6001.83363254407
3005,6010,6003.01429037693
3006,6012,5997.7640491587
3007,6014,6012.90367639361
3008,6016,6014.97287891068
3009,6018,6014.77283395643
3010,6020,6011.6041261316
3011,6022,6005.39448994638
3012,6024,6054.12486572986
3013,6026,6041.00840462914
3014,6028,6024.41008374589
3015,6030,6028.85120670548
3016,6032,6035.58901146219
3017,6034,6033.87862645484
3018,6036,6030.29640239002
3019,6038,6047.34034769507
3020,6040,6028.61683206471
3021,6042,6061.57238194527
3022,6044,6026.36770529621
3023,6046,6042.76665670153
3024,6048,6056.72592192656
3025,6050,6051.1791539067
3026,6052,6036.9694520509
3027,6054,6063.21835219783
3028,6056,6057.63244913148
3029,6058,6049.85329161177
3030,6060,6064.03710088607
3031,6062,6069.56157407535
3032,6064,6085.84439682192
3033,6066,6065.06217456343
3034,6068,6065.05793911017
3035,6070,6064.95194405628
3036,6072,6052.73000987801
3037,6074,6079.21380667178
3038,6076,6055.45588826159
3039,6078,6075.30162488009
3040,6080,6077.24967942013
3041,6082,6090.45144752838
3042,6084,6056.28818562264
3043,6086,6095.18074908723
3044,6088,6082.80745656188
3045,6090,6077.06987833752
3046,6092,6091.91281907325
3047,6094,6096.33352680864
3048,6096,6091.75804300703
3049,6098,6083.30551324068
3050,6100,6112.06420316133
3051,6102,6103.97342221474
3052,6104,6096.93124470827
3053,6106,6118.16367259717
3054,6108,6111.67170420865
3055,6110,6097.32484437154
3056,6112,6118.21050070655
3057,6114,6096.04545403609
3058,6116,6105.42160522749
3059,6118,6119.51544481449
3060,6120,6124.11264068204
3061,6122,6122.7049778621
3062,6124,6104.66973396276
3063,6126,6134.18722013822
3064,6128,6140.61757109062
3065,6130,6141.67342864584
3066,6132,6126.29670005122
3067,6134,6130.06102428422
3068,6136,6125.82565981808
3069,6138,6140.50205871646
3070,6140,6142.52124808965
3071,6142,6134.28521094728
3072,6144,6153.19545458361
3073,6146,6154.5215754845
3074,6148,6154.57126189711
3075,6150,6142.46535659577
3076,6152,6138.61498174279
3077,6154,6160.52225083884
3078,6156,6170.47216675249
3079,6158,6145.09874025967
3080,6160,6137.91810799954
3081,6162,6176.3610811651
3082,6164,6163.38327797244
3083,6166,6177.77806454354
3084,6168,6177.85513417813
3085,6170,6157.81421604457
3086,6172,6167.68121709931
3087,6174,6165.65058705703
3088,6176,6177.79680103648
3089,6178,6189.66302425034
3090,6180,6180.55985942286
3091,6182,6160.9995815428
3092,6184,6196.3529708942
3093,6186,6186.0267152701
3094,6188,6183.4046320818
3095,6190,6168.96823408129
3096,6192,6195.73921684966
3097,6194,6196.45180507935
3098,6196,6199.38579197803
3099,6198,6187.2193483768
3100,6200,6192.69837667548
3101,6202,6192.83672730097
3102,6204,6221.87553175402
3103,6206,6197.79596470802
3104,6208,6206.03288662146
3105,6210,6201.09856258032
3106,6212,6221.10748613628
3107,6214,6213.8773475019
3108,6216,6216.72814482378
3109,6218,6227.39416308238
3110,6220,6226.75237338381
3111,6222,6229.8596852408
3112,6224,6202.67259307022
3113,6226,6228.19929637209
3114,6228,6237.6628553873
3115,6230,6233.49994108353
3116,6232,6241.01815281676
3117,6234,6255.21188418323
3118,6236,6248.4858666523
3119,6238,6226.76814202552
3120,6240,6231.69914926693
3121,6242,6240.78221260433
3122,6244,6237.57408943462
3123,6246,6245.21050033443
3124,6248,6260.28112769694
3125,6250,6244.68634164816
3126,6252,6249.13895199455
3127,6254,6251.72394345064
3128,6256,6262.74523168587
3129,6258,6268.36840000126
3130,6260,6258.50537477096
3131,6262,6258.82918656088
3132,6264,6273.33594673699
3133,6266,6273.23284089002
3134,6268,6272.88184813355
3135,6270,6302.66198727639
3136,6272,6272.31700757794
3137,6274,6277.41274934535
3138,6276,6275.16469011117
3139,6278,6284.16421091002
3140,6280,6274.75000806082
3141,6282,6292.07706741161
3142,6284,6302.29102236662
3143,6286,6286.85288068638
3144,6288,6287.31675275281
3145,6290,6284.36534593155
3146,6292,6287.2642594173
3147,6294,6276.96465480096
3148,6296,6295.46279951584
3149,6298,6289.18655934001
3150,6300,6312.55891433709
3151,6302,6303.5584155054
3152,6304,6304.54932680706
3153,6306,6319.98552442743
3154,6308,6290.24351623486
3155,6310,6313.29654061943
3156,6312,6301.42097228849
3157,6314,6307.56630839054
3158,6316,6318.58440790038
3159,6318,6326.91694304015
3160,6320,6311.63377589295
3161,6322,6327.53148245375
3162,6324,6338.58409318895
3163,6326,6317.44917821243
3164,6328,6318.07877383366
3165,6330,6329.88300582802
3166,6332,6338.26910734782
3167,6334,6334.0149921701
3168,6336,6327.83673262432
3169,6338,6339.15147536198
3170,6340,6342.07068664866
3171,6342,6337.55438190867
3172,6344,6332.79510257316
3173,6346,6350.35357962622
3174,6348,6348.17088633957
3175,6350,6346.37014371138
3176,6352,6345.6876252392
3177,6354,6348.99675015373
3178,6356,6347.3280682683
3179,6358,6347.59906843385
3180,6360,6372.65431471849
3181,6362,6359.58542142459
3182,6364,6346.70968583097
3183,6366,6361.11759116352
3184,6368,6378.60384324308
3185,6370,6364.6184602829
3186,6372,6389.77337674427
3187,6374,6366.20481207978
3188,6376,6368.47028076853
3189,6378,6367.66866627337
3190,6380,6391.63838518497
3191,6382,6376.19893936615
3192,6384,6388.17302387853
3193,6386,6369.51874978803
3194,6388,6382.27324544891
3195,6390,6396.59232041678
3196,6392,6379.19598402229
3197,6394,6394.50124050176
3198,6396,6401.4840293762
3199,6398,6415.78446712672
3200,6400,6406.41087174507
3201,6402,6411.46703378469
3202,6404,6400.45745005643
3203,6406,6400.21182825335
3204,6408,6408.56473317114
3205,6410,6401.06677306631
3206,6412,6423.22077870491
3207,6414,6421.7582876846
3208,6416,6425.62495619347
3209,6418,6430.60784057244
3210,6420,6418.92081484135
3211,6422,6416.22842452389
3212,6424,6429.25632603734
3213,6426,6437.51959695558
3214,6428,6436.58378863301
3215,6430,6439.4557619934
3216,6432,6447.06130433318
3217,6434,6436.95337944571
3218,6436,6448.04096935295
3219,6438,6437.88154193915
3220,6440,6447.89500353483
3221,6442,6427.96417794538
3222,6444,6459.42106052496
3223,6446,6428.25093217138
3224,6448,6450.05656538447
3225,6450,6446.53790091106
3226,6452,6440.41017155876
3227,6454,6457.35826335962
3228,6456,6459.32243060489
3229,6458,6472.11209361039
3230,6460,6461.3686292463
3231,6462,6467.77628134058
3232,6464,6466.43087985962
3233,6466,6480.67671125503
3234,6468,6479.30553998423
3235,6470,6470.10653161049
3236,6472,6473.24333691635
3237,6474,6491.79431136864
3238,6476,6473.6052773027
3239,6478,6486.57992471728
3240,6480,6471.21645218701
3241,6482,6474.38053980684
3242,6484,6492.62782702527
3243,6486,6492.48305144049
3244,6488,6498.5809227042
3245,6490,6483.66808612515
3246,6492,6502.17989418293
3247,6494,6495.71925674501
3248,6496,6495.52525911516
3249,6498,6514.89145469292
3250,6500,6514.37044492505
3251,6502,6479.48921697703
3252,6504,6507.56489129615
3253,6506,6497.49758453766
3254,6508,6505.00448960986
3255,6510,6503.6575140676
3256,6512,6528.24477362922
3257,6514,6526.41070132107
3258,6516,6521.55280542465
3259,6518,6525.03417615515
3260,6520,6524.58163339088
3261,6522,6528.83983990193
3262,6524,6526.51289579562
3263,6526,6524.21496104701
3264,6528,6533.07725830228
3265,6530,6526.90100881827
3266,6532,6528.05629753885
3267,6534,6531.30261457669
3268,6536,6535.11869827843
3269,6538,6538.08029274424
3270,6540,6565.31795615003
3271,6542,6529.76756942333
3272,6544,6533.28249393453
3273,6546,6548.46058645413
3274,6548,6547.49388522702
3275,6550,6542.698493747
3276,6552,6555.26987125798
3277,6554,6561.52990913282
3278,6556,6544.46278453491
3279,6558,6553.92132950222
3280,6560,6547.12093568819
3281,6562,6562.83577687083
3282,6564,6565.63799300505
3283,6566,6572.82574713534
3284,6568,6557.13632384766
3285,6570,6572.9749237848
3286,6572,6570.5669174441
3287,6574,6587.91953660212
3288,6576,6579.06747373329
3289,6578,6572.62815798217
3290,6580,6577.71067757349
3291,6582,6576.63779597639
3292,6584,6598.39021272118
3293,6586,6580.88900312035
3294,6588,6571.9316455274
3295,6590,6587.9875697804
3296,6592,6603.43503410278
3297,6594,6600.63291080888
3298,6596,6597.64084365771
3299,6598,6615.85405509163
3300,6600,6594.12288522635
3301,6602,6604.59036307753
3302,6604,6595.28166484522
3303,6606,6598.12083466732
3304,6608,6604.55660259931
3305,6610,6616.47617091086
3306,6612,6632.54126744181
3307,6614,6621.9894174703
3308,6616,6605.2892253943
3309,6618,6615.94844510705
3310,6620,6614.455568951
3311,6622,6619.07056901283
3312,6624,6635.80231981119
3313,6626,6629.77395064532
3314,6628,6637.91574357635
3315,6630,6636.03451884448
3316,6632,6624.0711387809
3317,6634,6643.3081805262
3318,6636,6622.49611665504
3319,6638,6645.99789476485
3320,6640,6645.99637421442
3321,6642,6653.00428878736
3322,6644,6629.80258176602
3323,6646,6643.96363906373
3324,6648,6648.17913067197
3325,6650,6651.00351439371
3326,6652,6660.76356604853
3327,6654,6661.00694207619
3328,6656,6662.52015770086
3329,6658,6659.78530389054
3330,6660,6676.76010400555
3331,6662,6658.74902559351
3332,6664,6665.01147834027
3333,6666,6660.23307771182
3334,6668,6667.3847189022
3335,6670,6677.25587762913
3336,6672,6659.72658170888
3337,6674,6675.90930596096
3338,6676,6668.651816229
3339,6678,6685.88384521215
3340,6680,6660.3461776615
3341,6682,6662.44475785521
3342,6684,6700.24293527954
3343,6686,6684.50579938044
3344,6688,6668.31731888193
3345,6690,6673.13862497375
3346,6692,6691.13078311266
3347,6694,6697.07386091071
3348,6696,6699.37545612914
3349,6698,6708.66991759995
3350,6700,6703.32941519545
3351,6702,6701.26516348694
3352,6704,6714.4775683297
3353,6706,6726.58862886791
3354,6708,6708.26693350252
3355,6710,6707.59475712824
3356,6712,6722.3847518385
3357,6714,6708.92774706262
3358,6716,6701.16920296359
3359,6718,6716.93512087673
3360,6720,6722.45263936558
3361,6722,6723.45793032356
3362,6724,6712.81914584575
3363,6726,6720.03058858732
3364,6728,6721.20511847541
3365,6730,6739.55054449218
3366,6732,6730.69199458143
3367,6734,6740.49404177871
3368,6736,6741.98515038429
3369,6738,6736.07499444411
3370,6740,6720.19201064848
3371,6742,6745.62938270178
3372,6744,6751.03949598987
3373,6746,6738.47403055032
3374,6748,6747.83082529408
3375,6750,6745.58335818228
3376,6752,6769.01334800417
3377,6754,6753.69430779665
3378,6756,6758.03917755095
3379,6758,6747.52189772135
3380,6760,6752.6462964046
3381,6762,6748.43437402403
3382,6764,6771.28585578392
3383,6766,6772.07186854219
3384,6768,6759.71714615095
3385,6770,6798.87644287824
3386,6772,6781.19135409094
3387,6774,6778.05789038242
3388,6776,6795.16183891689
3389,6778,6753.44312423008
3390,6780,6779.08936589602
3391,6782,6781.75319953697
3392,6784,6785.99936045813
3393,6786,6775.61685336812
3394,6788,6793.29366834252
3395,6790,6767.82881202288
3396,6792,6793.07416384578
3397,6794,6798.38909413534
3398,6796,6795.59006592589
3399,6798,6801.64309176511
3400,6800,6792.3630237839
3401,6802,6807.49524051899
3402,6804,6800.25362379442
3403,6806,6789.40841056318
3404,6808,6804.89771399224
3405,6810,6803.80056967994
3406,6812,6801.75408814195
3407,6814,6819.04998510558
3408,6816,6816.40473113387
3409,6818,6815.45269769806
3410,6820,6814.52264081469
3411,6822,6838.76593949729
3412,6824,6835.73002877013
3413,6826,6824.10938685965
3414,6828,6828.86572643131
3415,6830,6845.12560101284
3416,6832,6849.93270720181
3417,6834,6845.02620544215
3418,6836,6832.74152544438
3419,6838,6832.17185079184
3420,6840,6847.51587236659
3421,6842,6833.36265682338
3422,6844,6833.29124420052
3423,6846,6842.44763201318
3424,6848,6857.55879571888
3425,6850,6851.59281652058
3426,6852,6854.44941807632
3427,6854,6865.24749677167
3428,6856,6858.34627918298
3429,6858,6846.61437520771
3430,6860,6868.42093638488
3431,6862,6866.76341836154
3432,6864,6863.11610310435
3433,6866,6861.86964371112
3434,6868,6862.55416692935
3435,6870,6869.75993314045
3436,6872,6863.99486342793
3437,6874,6868.87809634561
3438,6876,6861.13324626427
3439,6878,6872.81358109325
3440,6880,6873.06770948854
3441,6882,6887.77651776878
3442,6884,6898.54966962222
3443,6886,6896.35484849839
3444,6888,6898.46823485846
3445,6890,6896.76210543852
3446,6892,6897.46594609801
3447,6894,6901.49988674192
3448,6896,6888.70161024214
3449,6898,6906.3320244546
3450,6900,6888.01449557501
3451,6902,6908.18773476137
3452,6904,6895.67587363111
3453,6906,6896.29505188798
3454,6908,6903.4648920389
3455,6910,6896.97292494784
3456,6912,6912.15974798246
3457,6914,6925.10659177739
3458,6916,6913.5062610801
3459,6918,6922.95701633387
3460,6920,6921.62037493101
3461,6922,6934.11820984115
3462,6924,6922.41684418632
3463,6926,6928.9297103614
3464,6928,6952.67714398348
3465,6930,6941.46233767762
3466,6932,6922.66156885502
3467,6934,6945.19792055162
3468,6936,6926.75773261253
3469,6938,6938.09906960023
3470,6940,6942.89366855117
3471,6942,6950.70003045073
3472,6944,6940.02738210306
3473,6946,6951.37857777432
3474,6948,6965.69736689856
3475,6950,6930.94515005163
3476,6952,6941.23251877337
3477,6954,6965.94940893925
3478,6956,6953.06051543206
3479,6958,6957.61822189697
3480,6960,6969.23934566343
3481,6962,6984.23061145402
3482,6964,6950.98104591706
3483,6966,6956.91009159157
3484,6968,6967.22499830434
3485,6970,6970.0051044732
3486,6972,6973.06855442332
3487,6974,6970.87535466163
3488,6976,6988.19646681461
3489,6978,6968.90438607313
3490,6980,6982.0397663416
3491,6982,6991.89747446623
3492,6984,6987.75199576327
3493,6986,6979.77873790918
3494,6988,6989.2055499371
3495,6990,6986.82603957345
3496,6992,6986.00316146895
3497,6994,7007.5315391148
3498,6996,6994.02332345506
3499,6998,6992.21998039386
3500,7000,6992.44030495957
3501,7002,7003.21198930489
3502,7004,6989.04158617538
3503,7006,6989.53841109031
3504,7008,7009.92897495237
3505,7010,6997.10230416631
3506,7012,7008.00151040407
3507,7014,7021.75403045415
3508,7016,7025.2214998346
3509,7018,7033.44535846318
3510,7020,7009.90437736535
3511,7022,7030.56706378446
3512,7024,7027.25286540339
3513,7026,7038.52438757521
3514,7028,7030.20158584094
3515,7030,7038.15196683361
3516,7032,7043.394221981
3517,7034,7029.88289044106
3518,7036,7031.38934902139
3519,7038,7024.7095138496
3520,7040,7039.12499818018
3521,7042,7045.55445985271
3522,7044,7036.56861272226
3523,7046,7046.72030684304
3524,7048,7044.43596639381
3525,7050,7045.68308216289
3526,7052,7059.79328180382
3527,7054,7062.16324576608
3528,7056,7067.48304026099
3529,7058,7047.15040062001
3530,7060,7058.63877726749
3531,7062,7068.55091727692
3532,7064,7051.06538949809
3533,7066,7085.26739987557
3534,7068,7070.3325174787
3535,7070,7064.54977650348
3536,7072,7082.32812496972
3537,7074,7077.77136554813
3538,7076,7077.09255333839
3539,7078,7071.19811704752
3540,7080,7062.34607623742
3541,7082,7072.36432276516
3542,7084,7077.54367363044
3543,7086,7090.52527778155
3544,7088,7094.14498221874
3545,7090,7082.14699345208
3546,7092,7100.28176193019
3547,7094,7100.67417008672
3548,7096,7094.74499116815
3549,7098,7088.48771128892
3550,7100,7108.92039996607
3551,7102,7100.70278419806
3552,7104,7093.86514868595
3553,7106,7108.52287016287
3554,7108,7113.23585326496
3555,7110,7095.38370365397
3556,7112,7130.66405596611
3557,7114,7092.50947969437
3558,7116,7099.64763341062
3559,7118,7130.24019127017
3560,7120,7123.25174011475
3561,7122,7117.71086955776
3562,7124,7124.11596088754
3563,7126,7133.31318473405
3564,7128,7119.31977237233
3565,7130,7139.2815957986
3566,7132,7138.97316763383
3567,7134,7133.54849656545
3568,7136,7137.91211140839
3569,7138,7131.71237041659
3570,7140,7131.43386793347
3571,7142,7138.11287260332
3572,7144,7154.28508450264
3573,7146,7143.60279678627
3574,7148,7143.48377233244
3575,7150,7140.2073277897
3576,7152,7140.66552713922
3577,7154,7154.22120892664
3578,7156,7166.40239494191
3579,7158,7170.31484088234
3580,7160,7165.60179421371
3581,7162,7158.90961330147
3582,7164,7160.32395915913
3583,7166,7169.65633364717
3584,7168,7177.37438699855
3585,7170,7179.74243701806
3586,7172,7150.81076016014
3587,7174,7173.53535257526
3588,7176,7166.33219095145
3589,7178,7173.28750976087
3590,7180,7197.35227438437
3591,7182,7174.22469866346
3592,7184,7167.1620258979
3593,7186,7187.77027102704
3594,7188,7186.7552246104
3595,7190,7185.8444514399
3596,7192,7200.79458263535
3597,7194,7199.66128105289
3598,7196,7199.7591699163
3599,7198,7195.23046172396
3600,7200,7203.50098526093
3601,7202,7199.08692842533
3602,7204,7205.86078062109
3603,7206,7211.76599450369
3604,7208,7211.39657266821
3605,7210,7203.27172900181
3606,7212,7206.62986314813
3607,7214,7203.59842246555
3608,7216,7225.97284324737
3609,7218,7217.73946051404
3610,7220,7213.43000803951
3611,7222,7228.77745616327
3612,7224,7218.89165866489
3613,7226,7230.4600462863
3614,7228,7243.16634609645
3615,7230,7239.37756277213
3616,7232,7230.39837319721
3617,7234,7232.8616187977
3618,7236,7255.37126165448
3619,7238,7236.29201193996
3620,7240,7243.01168535337
3621,7242,7245.25988685705
3622,7244,7253.24836665298
3623,7246,7248.15291229947
3624,7248,7251.66249306199
3625,7250,7253.22150906348
3626,7252,7278.8900349952
3627,7254,7262.76068866223
3628,7256,7247.23509986532
3629,7258,7245.82553005995
3630,7260,7243.85160292962
3631,7262,7280.40080491703
3632,7264,7255.81074243427
3633,7266,7275.92135574798
3634,7268,7273.33817787992
3635,7270,7254.73272883677
3636,7272,7292.22859185071
3637,7274,7279.52295950441
3638,7276,7294.20142407627
3639,7278,7281.42644486401
3640,7280,7281.79561486195
3641,7282,7271.80681741679
3642,7284,7284.37599465115
3643,7286,7287.37123301833
3644,7288,7272.78947738057
3645,7290,7289.81081546782
3646,7292,7293.63246677778
3647,7294,7286.78849321405
3648,7296,7300.1060335903
3649,7298,7285.87368906865
3650,7300,7294.26255308388
3651,7302,7303.05392192247
3652,7304,7297.94903946443
3653,7306,7310.2179462271
3654,7308,7304.37191057113
3655,7310,7301.25884824407
3656,7312,7321.31593891723
3657,7314,7320.00042061198
3658,7316,7321.71360688063
3659,7318,7324.85110191817
3660,7320,7330.09420540121
3661,7322,7331.90870716871
3662,7324,7324.33690533355
3663,7326,7321.49729969233
3664,7328,7326.89343722458
3665,7330,7342.37858736257
3666,7332,7320.02139898067
3667,7334,7328.35606074469
3668,7336,7346.43308610236
3669,7338,7346.46001724723
3670,7340,7335.04463803625
3671,7342,7339.93182287435
3672,7344,7342.44203836923
3673,7346,7343.24601924598
3674,7348,7323.56750872848
3675,7350,7345.72677157514
3676,7352,7355.09060386763
3677,7354,7378.51575214284
3678,7356,7341.37371996054
3679,7358,7351.6445844409
3680,7360,7356.14527151042
3681,7362,7352.57722450376
3682,7364,7357.26226896767
3683,7366,7346.75756082437
3684,7368,7366.87582366546
3685,7370,7364.81490543427
3686,7372,7377.34982503935
3687,7374,7374.57407890923
3688,7376,7386.65817157451
3689,7378,7394.20736609879
3690,7380,7381.21853694721
3691,7382,7369.61959120376
3692,7384,7386.44125580208
3693,7386,7399.98258243078
3694,7388,7387.04526666759
3695,7390,7393.87622744969
3696,7392,7382.33685420914
3697,7394,7409.09186271268
3698,7396,7400.03830740175
3699,7398,7393.77858732122
3700,7400,7383.25975864405
3701,7402,7395.12369847313
3702,7404,7393.72814583846
3703,7406,7401.07442497813
3704,7408,7411.46808315743
3705,7410,7418.29352475828
3706,7412,7413.55632564721
3707,7414,7414.83713866168
3708,7416,7419.74616801727
3709,7418,7444.53202170212
3710,7420,7423.32713968274
3711,7422,7423.40770828436
3712,7424,7439.77835007861
3713,7426,7426.89547741141
3714,7428,7421.27016265486
3715,7430,7439.31893456723
3716,7432,7428.42109604561
3717,7434,7436.02101651399
3718,7436,7444.76250365489
3719,7438,7446.07948331482
3720,7440,7423.96666076332
3721,7442,7418.37948127105
3722,7444,7436.98299891991
3723,7446,7462.51903275866
3724,7448,7450.35072844013
3725,7450,7448.48247219733
3726,7452,7450.44111389829
3727,7454,7464.38164711924
3728,7456,7459.30483791156
3729,7458,7462.75806627326
3730,7460,7439.0949818396
3731,7462,7460.25965181302
3732,7464,7464.19188173461
3733,7466,7457.39972656561
3734,7468,7467.77050557649
3735,7470,7463.97682737133
3736,7472,7480.69901786713
3737,7474,7468.29187541252
3738,7476,7489.04679502863
3739,7478,7477.57355772483
3740,7480,7488.95530769649
3741,7482,7504.84856035126
3742,7484,7484.66827382114
3743,7486,7500.9458944411
3744,7488,7477.27535756241
3745,7490,7508.23344632789
3746,7492,7479.91570847488
3747,7494,7493.34608404641
3748,7496,7492.731636718
3749,7498,7486.5084929905
3750,7500,7486.9195829288
3751,7502,7508.46382963059
3752,7504,7490.10796454448
3753,7506,7492.59317399493
3754,7508,7519.2887202282
3755,7510,7510.01696129548
3756,7512,7515.7968389214
3757,7514,7504.98668371513
3758,7516,7514.03205657201
3759,7518,7521.06941508906
3760,7520,7521.67456677629
3761,7522,7539.88078792973
3762,7524,7517.75917553196
3763,7526,7524.50039080917
3764,7528,7536.32215049993
3765,7530,7539.48091104454
3766,7532,7512.26262424252
3767,7534,7530.0812134547
3768,7536,7529.23288774059
3769,7538,7537.83979011596
3770,7540,7545.15174787416
3771,7542,7546.44829652599
3772,7544,7555.40898315384
3773,7546,7550.47681010031
3774,7548,7551.15440244749
3775,7550,7559.45591531784
3776,7552,7556.28663106631
3777,7554,7540.75393072146
3778,7556,7557.09821520117
3779,7558,7541.45278136512
3780,7560,7571.10672170457
3781,7562,7540.92138257146
3782,7564,7558.50163066185
3783,7566,7566.94260744582
3784,7568,7567.61780200268
3785,7570,7588.82927352261
3786,7572,7572.5546068405
3787,7574,7567.86109858532
3788,7576,7581.87016609345
3789,7578,7565.9329109236
3790,7580,7585.45330536101
3791,7582,7584.50930383805
3792,7584,7580.07252532647
3793,7586,7579.77958072007
3794,7588,7576.09523294353
3795,7590,7571.21533349354
3796,7592,7587.7599158957
3797,7594,7601.77241934285
3798,7596,7588.86073999748
3799,7598,7613.84639670764
3800,7600,7591.11688678412
3801,7602,7623.40829537513
3802,7604,7597.07821878976
3803,7606,7606.99297348149
3804,7608,7622.34978433819
3805,7610,7622.33401169513
3806,7612,7604.42355461484
3807,7614,7621.38578143728
3808,7616,7604.85638765252
3809,7618,7600.94130916032
3810,7620,7626.61162349352
3811,7622,7604.70357985841
3812,7624,7602.61926488178
3813,7626,7625.39952334927
3814,7628,7641.85690707471
3815,7630,7642.17815854958
3816,7632,7617.04949173715
3817,7634,7634.3728310002
3818,7636,7644.02870871614
3819,7638,7647.73853587985
3820,7640,7655.6073385554
3821,7642,7657.86249541839
3822,7644,7652.5629777742
3823,7646,7631.75516983046
3824,7648,7648.39702337364
3825,7650,7636.20088379365
3826,7652,7664.33070901795
3827,7654,7671.4207638193
3828,7656,7635.98504910513
3829,7658,7666.35496992073
3830,7660,7656.57181674024
3831,7662,7657.22037898715
3832,7664,7655.10898587219
3833,7666,7678.63429117361
3834,7668,7671.83201164839
3835,7670,7668.8113264004
3836,7672,7676.17247164785
3837,7674,7684.13221812423
3838,7676,7667.30482509446
3839,7678,7670.05319523297
3840,7680,7686.88502281475
3841,7682,7697.85672925402
3842,7684,7696.50178849399
3843,7686,7684.84396492456
3844,7688,7674.6823026826
3845,7690,7666.57194422167
3846,7692,7682.73436665247
3847,7694,7705.29567515696
3848,7696,7690.50872470932
3849,7698,7700.83731702937
3850,7700,7702.1277931786
3851,7702,7679.97236772333
3852,7704,7716.51073008439
3853,7706,7726.24705017417
3854,7708,7707.61103284627
